"","BAM","PA_CF_ATM","PA_RH","PA_Temp","BC","hour","Predicted_Corrected_ATM_pred"
"355",17.3,19.61540476,68.85714286,74.8,8.315,3,14.1709281012147
"356",15.6,18.29699662,68.91891892,74.91891892,10.1536,4,14.9421774221365
"357",23.1,25.40914439,69.02941176,74.5,14.28680357,5,19.9995440970303
"358",24.5,32.26025794,70.36111111,74,10.4973,6,20.8079006042991
"359",27.9,38.08267733,68.45,75.15,11.54746667,7,26.1317514237638
"360",18.5,24.19889113,61.84375,78.09375,7.93855,8,17.0740268458681
"361",20.4,16.90202067,51.93023256,82.74418605,5.4729,9,15.0153344729937
"362",23.3,17.28488889,46.51111111,85.62222222,6.399339286,10,16.5695454942444
"363",23.6,18.597,41.75555556,88.28888889,5.942666667,11,17.7113560519474
"364",23.2,16.928,38.15555556,90.06666667,6.170166667,12,17.7181282362595
"365",17.3,13.79550325,38.5952381,89.97619048,6.70605,13,16.3287096846307
"366",20.5,14.20425,37.97058824,90,7.040083333,14,16.8230935835317
"367",24.8,15.56783876,37.5,89.75,7.9774,15,18.0192257672414
"368",21.4,13.28316667,36.33333333,89.15151515,5.713785714,16,16.7227946390015
"369",22.2,18.27574695,49.85,84.8,6.882066667,17,16.4402723658968
"370",25.7,26.17673203,57.83333333,81.77777778,7.534283333,18,18.7681322574477
"371",21.5,23.40680837,55.55263158,80.76315789,5.45305,19,17.0809160442621
"372",21.8,22.01474359,55.8974359,79.58974359,7.2693,20,16.9379818876889
"373",23.8,24.06440192,56.97368421,79,10.90814286,21,19.8808040982826
"374",21,24.33303846,59.9,78.06666667,9.7108,22,18.4078844653587
"375",13.2,19.14924328,62.71794872,77,6.756033333,23,14.1581944103232
"376",13.7,17.535,64.11111111,76.08333333,5.025416667,0,12.1999674871528
"377",13.5,17.01556819,64.90909091,76,4.750466667,1,11.6540409442091
"378",16.1,18.544,65.2,75.64444444,5.593466667,2,12.9384138595332
"379",16.1,17.54028067,65.72972973,74.97297297,5.28295,3,12.0916769727027
"380",13.1,18.66677034,66.86842105,74,4.580553571,4,11.7595790176256
"381",15.5,27.04004293,68.22222222,74.57777778,6.027616667,5,16.3315219197315
"382",19.8,33.03466667,68.8,74.46666667,6.853966667,6,19.1871773655672
"383",18.9,32.24575,67.7,75,7.459883333,7,19.1006358012939
"384",15.8,30.7866656,64.89473684,76.13157895,6.029216667,8,18.2896071712484
"385",21.1,28.71952381,59.2,78.975,6.363683333,9,18.6835672148786
"386",22,22.51604735,52.47058824,81.97058824,6.277267857,10,17.8487065855593
"387",19.8,22.77842986,50.64864865,82.97297297,5.953533333,11,18.2302035086632
"388",26.4,21.40636466,46.07894737,85.57894737,6.071066667,12,18.4774907876313
"389",15.8,17.14325,42.725,87.625,3.935616667,13,15.1644433881644
"390",13.4,15.90466667,46.55555556,86.35555556,3.373983333,14,13.0367285524855
"391",25.9,18.00866667,42.91111111,87.93333333,4.433233333,15,15.979088688547
"392",12.1,19.22922222,56.46666667,82.82222222,2.066333333,16,11.4230974200586
"393",20.1,18.37855556,60.46666667,80.08888889,4.65115,17,13.5210132145125
"394",15.3,20.5074673,65.15625,78,4.328178571,18,13.3614593128131
"395",23.4,28.37449147,64.5,78.10526316,7.012116667,19,18.2002501488832
"396",19.1,28.37563514,64.13513514,79,5.911216667,20,18.075778728284
"397",27.1,29.05007143,63.85714286,78.54285714,10.20856667,21,20.5197750494889
"398",26.6,30.98312903,61.87096774,77.96774194,10.73801667,22,21.7076372608484
"399",20.3,21.60190597,56.58408409,80.28378379,7.350589286,23,16.8475456432528
"400",16.3,17.59187984,56.6627907,79.9883721,5.307183333,0,14.0835488907537
"401",15.7,16.43571994,57.64864865,79.5,4.70495,1,12.7808982745125
"402",17.9,16.77433334,58.06666667,79.5,6.273933333,2,13.9304304765121
"403",20.8,17.13666667,58.61111111,79.5,7.216683333,3,14.3436712280656
"404",15.1,18.35305556,59.18888889,79.5,7.057533333,4,14.8120591379698
"405",21.8,20.74566667,59.93333334,79.22222222,9.394017857,5,16.9803046919439
"406",23.4,23.68331304,60.05555556,79.01724138,10.69843333,6,19.2526941275717
"407",31.1,29.13168056,60.62222223,79.5,14.69536667,7,23.1334887709112
"408",26.3,27.7962587,59.82538803,79.80404656,12.33630357,8,22.1169739404709
"409",17.1,22.49403409,55.56313131,81.93055556,7.845,9,17.7644214794975
"410",20,19.30153006,54.66023823,82.96341464,7.290666667,10,16.2867492285407
"411",18.9,14.66619612,51.22214854,82.97612732,8.000116667,11,15.1168274382637
"412",20.4,16.31403027,49.44107143,84.03392857,8.45215,12,16.4230407552086
"413",22.6,17.9854191,49.19436091,84.31541354,9.299964286,13,17.7903921740775
"414",24,17.34618232,46.93421053,85.69736842,8.830183333,14,17.4423624788637
"415",20.1,16.34750297,45.82954546,85.43181818,8.930833333,15,17.4724588615098
"416",14.2,16.86235539,46.51162791,84.97674419,8.488466667,16,17.3461437977569
"417",24.2,17.78773665,47.05555556,84.5,9.210833333,17,18.2187443114947
"418",20.7,17.37908196,51.66666667,82.80769231,10.26964286,18,17.9014334627436
"419",22,17.79451664,51.39426878,81.79545455,10.68641667,19,18.5218803049536
"420",22.3,15.00748077,52.93333334,80.96666667,9.344883333,20,15.6539784607545
"421",19.1,17.00077778,57.03333334,79.075,10.66231667,21,16.5764019070579
"422",18.2,14.30997349,55.70050506,80.06136364,8.744857143,22,14.221083796831
"423",17.4,19.05077778,61.4,77,9.547316667,23,15.6048324203953
"424",12.9,16.03022223,62.33333333,76.44444444,7.26305,0,12.7218939213445
"425",15.9,15.65211112,63.4,75.68888889,6.356583333,1,12.0272937659595
"426",16.1,15.54,64.82222222,75,7.622683333,2,12.1671264924209
"427",15.2,18.00477778,65.46666667,75,7.992982143,3,13.4457428354851
"428",16.3,19.91422222,66.13333333,74.46666667,9.27575,4,14.9819096061148
"429",18.4,24.43544445,66.97777778,74,10.28071667,5,17.6059177110697
"430",21.6,31.25444445,66.62222222,74.37777778,11.7394,6,21.4792926170683
"431",27.5,42.56477778,65.04444444,75.37777778,14.26885714,7,32.129966172815
"432",24.2,33.19833334,61.51111111,77.02222222,10.5865,8,22.4673668938049
"433",13.6,22.26877778,56.88888889,79.35555556,7.75005,9,17.0099409932537
"434",18,20.01655556,51.71111111,81.86666667,6.5185,10,17.0146426384164
"435",21.3,25.74877778,48.15555556,83.86666667,8.680457627,11,21.04121414686
"436",21.1,21.85644445,46.44444444,84.57777778,10.61936842,12,21.4117048806584
"437",14.8,15.72855556,43.35555556,86.4,6.834016667,13,16.7685639954048
"438",14.1,12.95055556,41.37777778,87.64444444,5.9006,14,15.4145712510811
"439",15.6,12.82311111,41.31111111,87.97777778,5.587216667,15,15.099130254584
"440",17.4,14.67602273,42.97727273,86.29545455,6.570716667,16,16.3616552709283
"441",15.2,14.876,46.66666667,83.71111111,5.054483333,17,15.1044362443233
"442",22.1,21.989,48.97777778,82.08888889,10.97314286,18,21.3005441922
"443",24.9,25.68044445,51.22222222,81,13.1448,19,23.2583087017808
"444",30.8,32.36953283,51.75555556,80.11111111,16.45046667,20,26.4659215595346
"445",20.7,27.09655556,53.91111111,79.17777778,11.75930357,21,22.1707524413448
"446",23.6,27.60034091,56.77272727,77.77272727,12.95151667,22,22.0527414402605
"447",23.2,29.77288889,60.55555556,76.91111111,13.06845,23,22.3148808621503
"448",19.3,23.93244445,62.11111111,76,9.596607143,0,17.4536886449669
"449",15.5,22.97044444,62.84444444,76,9.086133333,1,16.6319380123642
"450",15.6,23.81055556,64.17777778,75.37777778,7.8153,2,16.0490252617691
"451",15.1,23.87411111,65.17777778,74.8,6.165333333,3,15.3620820383729
"452",16.7,26.45533333,66.73333333,74,9.2716,4,17.5320208540438
"453",24.9,35.793,68.06666667,74,11.03464286,5,23.5941302907548
"454",28.8,42.55444445,69,74,14.14886667,6,31.6579716861272
"455",31.9,46.72322222,67.53333333,74.62222222,17.1121,7,37.5622522325227
"456",36.8,51.81355556,62.71111111,77.28888889,14.699375,8,43.527979174093
"457",24,30.75148738,53.18181818,81.79545455,7.418781818,9,21.2596511349438
"458",19.8,17.704,45.4,84.97777778,4.980183333,10,16.4823298939799
"459",17.4,16.85911111,38.84444444,89.71111111,4.27965,11,16.1094744780312
"460",16.7,19.72511111,34.15555556,92.71111111,5.828466667,12,19.4307461118596
"461",15.3,17.53777778,30.64444444,95.28888889,5.310966667,13,18.5729364588621
"462",19.5,16.338,28.6,96.8,6.82525,14,19.1295232265863
"463",18.3,13.99988889,29.06666667,95.86666667,6.1297,15,17.7903959073899
"464",20.8,18.92955556,31.22222222,93.71111111,9.656016667,16,21.6336188053252
"465",21.4,17.71722222,35.06666667,91.31111111,9.637516667,17,20.4716922200324
"466",26.1,24.091,42.15555556,87.04444444,10.47614286,18,22.877250858822
"467",22.5,26.01144445,47.17777778,84.26666667,10.64031667,19,22.9160480170454
"468",25.5,26.00822222,48.44444444,83.33333333,12.25535,20,23.801291781184
"469",20.4,23.33166667,51.46666667,81.6,11.0845,21,21.2630375917895
"470",22.9,26.40166667,55.11111111,79.88888889,9.7099,22,20.2593824029222
"471",21.5,22.20031818,59.09166667,81.93333334,12.53578333,23,20.4297062099063
"472",21.1,19.645,53.33333334,81.43333334,11.87269697,0,19.7744701506518
"473",18.4,18.59744445,54.74444445,80.97777778,8.706166667,1,16.5255865323438
"474",18.6,19.14188889,55.67777778,80.5,8.047733333,2,16.1848878470483
"475",13.6,16.22264615,56.74285714,80.14444445,7.230466667,3,14.2893572330084
"476",19.3,16.585,57.1,80,8.1436,4,14.7278037588032
"477",19.8,22.10538889,57.76666667,79.73333334,8.987216667,5,17.6020687977074
"478",24.1,28.40214268,58.26666667,79.51111111,10.32521667,6,21.0079128767994
"479",26.2,33.53211111,57.16666667,80.28888889,11.87021429,7,24.865386810035
"480",25.1,29.52616667,53.95555556,81.82222222,9.4716,8,21.7465817898869
"481",19.5,24.71116667,49.93333334,83.83333334,8.702883333,9,20.167337643907
"482",14.7,20.65104365,46.29246032,85.59603175,7.29345,10,18.4775835260282
"483",19.1,18.26327778,44.18888889,86.37777778,6.459166667,11,17.5652773344806
"484",14.7,18.39461111,40.83333334,88.81111111,6.3354,12,17.9327701585849
"485",14.4,15.61794444,38.2,89.83333334,6.254866667,13,17.1939504105267
"486",9.8,11.84855556,36.24444445,90.85555556,4.557666667,14,14.6671906798476
"487",14.3,12.07194445,48.46666667,90.63333334,6.207103448,15,11.915273688512
"488",17.4,11.44454041,41.41111111,89.92222222,5.879,16,14.0054465382
"489",16.9,11.15644445,37.78888889,88.5,5.942366667,17,15.6029299200107
"490",26.1,19.05438889,40.66666667,86.81111111,9.614633333,18,20.5656680075509
"491",22.8,17.32005556,43.57777778,84.7,10.72696667,19,20.347339305854
"492",20.5,16.40122222,45.55555556,83.72222222,10.16066667,20,18.9905200134005
"493",22.3,17.14223232,47.33333334,82.82222222,11.52923333,21,19.9713112849124
"494",16.8,15.00340391,48.55555556,82.24444445,9.835283333,22,17.2626450990338
"495",14.5,14.21277778,49.87777778,81.64444445,9.127392857,23,15.9375316457966
"496",10.5,14.02822222,52.05555556,80.83333333,6.893383333,0,14.1607908279552
"497",13.5,13.52772222,53.38888889,80.43333334,5.6931,1,13.0980778301377
"498",14.6,13.44483333,54.23333334,80.02222222,5.589866667,2,12.7482478907107
"499",12,14.20361111,56.56666667,80.01111111,6.592783333,3,13.1553149543473
"500",18.8,17.15297348,57.15277778,79.98888889,7.4206,4,14.6982663579558
"501",15.6,19.41938889,55.48888889,79.52222222,7.834216667,5,16.0309408476886
"502",19.4,24.01644445,56.22222223,79.5,9.225183333,6,18.6972426077518
"503",25.2,26.74880918,55.57608696,79.80434783,10.06696429,7,20.5956845646026
"504",22.6,26.38053865,54.14444445,80.58888889,9.604416667,8,20.4825626412752
"505",19.6,23.92077778,51.75555556,81.65555556,8.419333333,9,19.3582099094729
"506",18.9,24.30738889,48.94444445,83.62222222,7.744333333,10,19.8375826389003
"507",19.2,23.58333333,46.84444445,84.85555556,8.7711,11,20.4402651067507
"508",20.9,23.30349621,46.15909091,84.93838384,10.30715,12,21.7449692711501
"509",15.7,17.53662532,44.95555556,84.95555556,7.835033333,13,17.8524503507817
"510",18.9,15.61066667,43.5,85.81111111,6.966696429,14,16.8932776289027
"511",14.3,14.88121591,43.95555556,85.44444445,6.292316667,15,16.2960018531226
"512",15.7,13.98807056,43.35191638,85.46341464,5.097266667,16,15.393634236445
"513",16,15.61133333,46.47777778,84.82222222,5.435683333,17,15.5484834201726
"514",18,16.82833333,52.77777778,83.84444445,5.971666667,18,14.9331253085411
"515",20.3,17.57461111,47.35555556,82.66666667,8.849566667,19,18.046587261333
"516",25.1,19.78027778,50.56666667,82.34444445,14.05618333,20,21.2901958622522
"517",21.8,20.58333333,53.45555556,82,14.04764286,21,20.9797745297248
"518",20.6,19.26784722,51.22222222,81.77777778,9.52555,22,18.26528132637
"519",12.1,17.22294445,52.92222222,81.08888889,7.985983333,23,15.8658590112909
"520",13.6,15.52061111,53.16666667,80.67777778,7.75845,0,14.8598258555968
"521",11.4,13.14591667,53.34444445,80.5,5.06745,1,12.5111378925212
"522",13.2,12.29272222,53.67777778,80.17777778,5.987966667,2,12.5861071364176
"523",13.4,11.50777778,53.92222222,80,4.585933333,3,11.1155595335839
"524",11,11.5232298,55.36666667,79.75555556,5.312633333,4,11.4476888529328
"525",14.2,13.36739899,56,79.5,7.251016667,5,12.932073837333
"526",16.3,17.08416667,57.08888889,79.5,7.67185,6,14.6426394568567
"527",17.7,22.31116667,56.78888889,79.81111111,8.006107143,7,17.2622216334818
"528",14.3,22.94488889,54.95555556,80.68888889,7.1148,8,17.6680275603806
"529",19.7,21.76605556,51.92222222,81.93333334,6.940416667,9,17.8711456982028
"530",18.6,20.82655556,48.2,83.32222222,8.375766667,10,18.9409393770344
"531",20.4,19.55479419,45.76666667,84.63333334,8.856583333,11,19.1606454437291
"532",19.8,18.48816667,43.34444445,85.62222222,9.284166667,12,19.5023670777479
"533",19.8,17.80425,40.67777778,86.92222222,8.60185,13,19.2025711785009
"534",14.8,17.03527778,40.95555556,87.47777778,6.854428571,14,17.8527030949246
"535",19.4,18.49955556,42.73333333,86.56666667,7.492016667,15,18.4266588613719
"536",21.4,17.56777778,41.64444445,87.03333334,8.35395,16,18.5795300184619
"537",17.6,17.5325,43.46666667,85.93333334,7.40485,17,17.900964894527
"538",21.6,20.19938889,45.54444445,84.26666667,8.839166667,18,19.6009915428265
"539",19.4,20.29577003,46.68888889,83.35555556,9.130616667,19,19.6474816118229
"540",19.6,20.56291676,49.39509044,82.6,10.03005,20,19.7641588771286
"541",18.1,20.04956765,51.44160207,81.84444445,9.587589286,21,18.6234584917212
"542",24.2,22.13088889,52.24444445,81.33333334,10.87466667,22,20.3957790707172
"543",18.7,21.53867424,52.45555556,81,9.692316667,23,19.0539149583488
"544",13.1,16.22289647,53.7,80.53333334,5.070666667,0,13.8638046570287
"545",17.3,16.49077778,54.2,80.36666667,6.0333,1,14.4670355281613
"546",9.4,15.3525,54.95555556,80.22222222,5.385583333,2,13.4040310348171
"547",9,13.8085,55.97777778,79.93333334,4.076016667,3,11.2079556718907
"548",9.9,14.44255556,56.94444445,79.53333334,6.003266667,4,12.8747098012799
"549",14.2,15.59261238,56.56666667,79.97777778,6.555316667,5,13.7770223897973
"550",14,17.187,56.46666667,80,7.310266667,6,14.7726246329471
"551",20.8,21.55594445,55.67777778,80.33333334,9.936321429,7,18.5405354095972
"552",19.4,22.25761111,54.62222222,80.9,9.6003,8,18.8339251088252
"553",16.1,19.08627778,51.77777778,82.33333334,5.8202,9,16.2913598530093
"554",12.4,17.19733333,49,83.54444445,5.404766667,10,15.7834774560289
"555",15.8,15.14968308,47.36363637,84.39772728,4.634083333,11,14.4871032776226
"556",12.1,14.94138889,47.28888889,84.72222222,4.54525,12,14.2428443893536
"557",16,14.29533334,43.98888889,86.75555556,5.152916667,13,14.9510602991291
"558",20.5,15.22123611,44.97777778,86.15555556,5.6995,14,15.616377946584
"559",18.4,16.84672222,46.07777778,85.46666667,7.51325,15,16.897400055421
"560",15.3,14.26976098,46,85.35555556,3.646583333,16,13.1144100029752
"561",12.9,15.42686951,47.24341085,84.72067184,4.326803571,17,14.2465715097207
"562",15.2,15.20044445,48.26666667,83.67777778,4.294766667,18,14.0212603327134
"563",14.2,15.53094445,49.93333334,82.78888889,4.189966667,19,13.6892542572019
"564",17.3,16.49388889,51.9,82.02222222,6.126366667,20,15.1901108184332
"565",-15,26.58994152,59.1254386,80.15555556,8.888283333,8,19.2428195129188
"566",13.8,21.95962753,56.43333334,81.1,7.907316667,9,17.3640389355347
"567",19.1,21.01433333,54.15555556,82.05555556,9.531133333,10,18.4297541530963
"568",14.6,16.60698232,54.4729798,82.41111111,9.392482143,11,16.2267321240918
"569",12.9,14.49628335,50.77777778,84.4,9.820633333,12,16.1433199422129
"570",10.4,12.73444445,45.33333333,86.28888889,6.1823,13,14.5559078941234
"571",12.4,12.14242252,50.54415205,83.15906433,6.36605,14,13.5803848916732
"572",14.8,13.01983838,55.36666667,81.66464647,6.707866667,15,13.0903440553271
"573",10.5,11.34227778,56.24444445,81.18888889,4.676316667,16,10.953920197649
"574",8.8,11.28522222,54.5,81.81111111,4.6613,17,11.2522344304141
"575",12.1,11.46811111,54.18888889,81.31111111,6.247666667,18,12.4203283376025
"576",14.6,12.39027778,54.7,80.98888889,9.214733333,19,14.0244617195376
"577",14.6,11.35972222,56.64444445,80.16666667,9.3615,20,13.2309311605944
"578",12.5,10.5432096,57.15555556,79.81035354,9.431483333,21,12.7825278735517
"579",13.6,10.09366667,57.4,79.04444445,10.20566667,22,13.011469417384
"580",8.5,9.725222223,66.53333333,75,6.619383333,23,9.18936930710672
"581",6.9,10.03366667,68.13333333,74.31111111,5.922866667,0,8.84925085795839
"582",7,9.239777778,68.08888889,74,5.423183333,1,8.16197138589413
"583",6.9,8.937555556,68.64444444,73.97777778,4.098866667,2,6.74770339045698
"584",10,7.913871212,70.84090909,73.34090909,5.00975,3,7.03345029335087
"585",6.6,9.537111111,71.77777778,73,6.55135,4,8.47834824796415
"586",14.6,13.96388889,71.2,73,10.3199661,5,12.6027308592958
"587",13.9,18.82866667,70.91111111,73.66666667,11.10924561,6,15.645828070605
"588",21.3,33.80866667,72.44444444,73.8,11.4032,7,22.2550341856182
"589",24.1,35.51366667,69.44444444,75.57777778,13.42203333,8,24.8558359807467
"590",8.1,15.41188889,65.04444444,77.42222222,7.744683333,9,12.7461596649772
"591",4.6,7.331777778,59.75555556,79.17777778,3.343683333,10,6.85559381900264
"592",5.2,7.033888889,56.26666667,80.71111111,5.1727,11,9.47037550006603
"593",6.2,8.714888889,49.93333333,84.17777778,5.80865,12,11.8446550842758
"594",14.1,10.912,50.48888889,83.97777778,5.547035714,13,12.5361668669793
"595",7.8,9.502333334,59.53333333,79.44444444,4.711033333,14,9.47243211349856
"596",7.7,10.15622222,61.04444444,79.24444444,4.51045,15,9.38702176702016
"597",11.9,11.27233334,56.04444444,80.42222222,7.02865,16,12.1392716049833
"598",21.3,16.61111112,56.15555556,79.82222222,11.53963333,17,17.3727648878008
"599",18.8,21.72051516,60.56818182,77.77272727,13.37496667,18,19.5148975583116
"600",19,20.25666667,62.57777778,76.93333333,12.47065,19,18.2048968525412
"601",15.6,16.15055556,67.24444444,76,8.978916667,20,13.2985840115768
"602",12.7,15.27577778,70.48888889,75.06666667,8.157178571,21,12.0455403902114
"603",12.4,14.73188889,72.62222222,74.33333333,9.2036,22,12.1943578644128
"604",10.5,13.27584091,72.02222222,74,7.276816667,23,10.5040238846402
"605",10.6,17.53822222,71.6,74,6.980666667,0,12.410696687565
"606",8.4,9.992888891,73.42222222,73.73333333,4.819133333,1,7.6933475253038
"607",7.4,10.03444444,74,73.04444444,6.538533333,2,8.58241144759706
"608",5.5,8.590777778,73.86666667,73,5.708483333,3,7.60510523912815
"609",5.5,7.402111111,72.97777778,73.13333333,5.04155,4,6.6987658821783
"610",11.4,12.61333333,71.57777778,73.95555556,7.31355,5,10.232815345634
"611",17.5,24.63423485,72.38636364,74,9.741310345,6,16.9727349630428
"612",22,33.28366667,71.62222222,74.77777778,9.967068966,7,21.004395564878
