"","BAM","PA_CF_1","PA_RH","PA_Temp","BC","hour","Predicted_Corrected_1_pred"
"43",17.3,17.11233334,47.6,87.68888889,4.8571,"18",14.3898867887817
"44",19,23.19033334,56.37777778,82.97777778,8.614666667,"19",17.9472201597197
"45",25.4,26.26133333,52.86666667,83,15.36135,"20",23.2579243172537
"46",19.3,18.62266667,50.55555556,83,8.560232143,"21",17.2232619611086
"47",15.7,18.34944445,53.84444444,81.97777778,9.457816667,"22",17.0418693290737
"48",12.4,16.00177778,54.62222222,81,5.5867,"23",13.8983105093453
"49",13.8,15.27818182,55.02272727,80.56818182,5.890316667,"0",13.6308528193273
"50",19.1,15.86844444,56.42222222,79.71111111,7.158766667,"1",13.9536864955355
"51",11.3,12.61311111,59.08888889,78.64444444,6.226583333,"2",11.7165140011453
"52",15.2,12.59722222,60.84444444,78,6.972383333,"3",11.6592751542876
"53",10.5,10.23711112,60.57777778,78.08888889,6.3589,"4",10.5311006951288
"54",13.6,13.99144445,62.11111111,77.55555556,7.7355,"5",12.3118033037675
"55",17.5,24.51411111,64.13333333,77.11111111,8.674053571,"6",16.9089177149793
"56",21.7,31.13755556,63.06666667,78.04444444,8.80565,"7",19.8605683615605
"57",21.7,29.54111111,58.86666667,80.02222222,9.69395,"8",20.7336474962114
"58",23.7,23.49422223,49.42222222,85.4,7.148966667,"9",18.3924571447379
"59",14,22.62955556,47.6,86.33333333,7.159933333,"10",18.2935269825766
"60",17.5,19.97055556,41.33333333,90.33333333,6.295433333,"11",17.6758415605875
"61",13.1,15.37455556,38.64444444,91.46666667,5.92745,"12",16.2080692392068
"62",15.4,16.30022223,35.13333333,94.24444444,5.57655,"13",16.7757245323177
"63",20.7,15.20822223,31.71111111,96.2,6.688821429,"14",17.5853910043653
"64",21.7,17.92166667,32.04444444,96.13333333,7.296683333,"15",18.7979322597104
"65",24.8,20.13,32.17777778,95.88888889,7.651366667,"16",19.8333561127561
"66",23.7,19.24811112,34.26666667,93.4,7.662116667,"17",19.3535488072414
"67",26.9,33.87277778,36.91111111,91.35555556,10.85336667,"18",27.0696591133267
"68",22.4,25.45988889,40.88888889,88.88888889,8.8007,"19",21.6516795540896
"69",21.9,18.95866667,47.13333333,85.4,8.208683333,"20",17.6706377244285
"70",12.1,16.91133334,55.51111111,81.15555556,7.329083333,"21",14.8407998797692
"71",20.5,22.01411111,57.82222222,81.68888889,11.93996429,"22",19.7998734640195
"72",17.8,16.78711111,55.22222222,82.28888889,8.006216667,"23",15.1876241395346
"73",16.2,16.58966667,54.77777778,81.42222222,5.974266667,"0",14.3654195667564
"74",12.5,13.48188889,58.95555556,80.2,4.997716667,"1",11.7283049986619
"75",12.3,12.95066667,61.04444444,78.84444444,4.134283333,"2",10.1665549999137
"76",11.4,13.21277778,61.55555556,78.11111111,5.741683333,"3",11.4091526678102
"77",11.4,12.43930233,63.62790698,77.72093023,4.990833333,"4",10.3737427585821
"78",13.1,17.01207318,64.92682927,77,5.562333333,"5",12.4037510252754
"79",14.7,22.23544445,64.53333333,77.24444444,7.1371,"6",15.2769180061408
"80",17.4,33.06166667,64.22222222,78.15555556,7.346607143,"7",19.8064314231594
"81",20,33.69766667,58.93333333,80.44444444,7.823483333,"8",21.1021861706139
"82",17.8,21.83477778,49.46666667,85.24444444,4.209033333,"9",15.9147241387131
"83",17.8,17.27866667,44.11111111,87.95555556,3.179766667,"10",13.6057266888774
"84",14.4,16.34611111,40.8,89,4.2108,"11",15.283907892826
"85",17.2,15.83633334,36.02222222,91.66666667,2.471083333,"12",13.7044996842999
"86",14.3,15.95966667,34.11111111,92.68888889,2.65535,"13",14.3226922149929
"87",21.2,16.42433334,30,94.95555556,3.25715,"14",16.0712078045566
"88",16.4,13.59904762,29.66666667,94.95238095,3.751616667,"15",15.6482838961176
"89",20,15.55188889,31.11111111,94.26666667,4.566566667,"16",17.0341592778348
"90",21.7,19.94,34.22222222,91.82222222,6.100066667,"17",19.5724777986922
"91",27.8,21.15944444,37.53333333,90.26666667,7.0111,"18",19.7685356542257
"92",8.2,12.38582126,49.2826087,83.52173913,2.292966667,"19",10.0860576484662
"93",9.9,14.04834091,51.84444444,80.77777778,5.843535714,"20",13.7875796466723
"94",10.3,10.62988889,57.15555556,80,3.433966667,"21",9.01587148750426
"95",9.8,10.30055556,57.04444444,80,3.1022,"22",8.47550792734057
"96",14.4,13.02844445,57.24444444,79.97777778,6.4707,"23",12.5116639258082
"97",13.4,14.83,58.08888889,79.17777778,5.507183333,"0",12.4982109247142
"98",17.7,18.03077778,60.06666667,78.86666667,7.418066667,"1",14.3318836611766
"99",14.1,16.70544445,61.8,78,5.518433333,"2",12.6625176761408
"100",11.3,15.55433333,63.84444444,77.26666667,5.6335,"3",11.9625898075158
"101",12.7,18.25955556,64.93333333,76.97777778,7.223483333,"4",13.588449403184
"102",14.4,22.39533333,65.91111111,76.44444444,9.779016667,"5",16.6582137430702
"103",21.7,29.60188889,64.48888889,77,10.94042857,"6",20.6579248636924
"104",25.4,36.70777778,62.57777778,77.35555556,11.08401667,"7",23.5552474240254
"105",18.1,24.62922222,56.73333333,80.8,6.273866667,"8",17.3954757758839
"106",21.3,20.85269697,48.5,85.09090909,5.9109,"9",17.2051089185406
"107",15.2,18.53177778,45.53333333,86.24444444,4.84685,"10",16.1146964459812
"108",17.5,11.97733334,39.15555556,90.4,3.018933333,"11",12.1527788823079
"109",17.2,13.71144445,34.97777778,93.08888889,4.730366667,"12",15.4451702659987
"110",18.7,19.46733333,34.11111111,93.86666667,7.045316667,"13",19.1382894014022
"111",16.7,14.20177778,32.75555556,94.51111111,4.831833333,"14",16.10577006202
"112",11.8,10.07115217,31.52173913,96,3.464483333,"15",13.0154467987012
"113",14.1,9.530666667,30.17777778,96.8,3.1681,"16",12.7784314054828
"114",12.3,12.26944444,33.66666667,94.37777778,2.2255,"17",11.940735154241
"115",12.2,13.673,38.35555556,91,2.4496,"18",12.2012832191591
"116",21.2,21.44233334,43.11111111,88.55555556,4.324483333,"19",16.8357490014462
"117",10.5,13.86466667,54.8,82.31111111,5.9792,"20",13.288238070184
"118",13.6,16.68622222,61.37777778,80.37777778,8.716833333,"21",14.7140053079472
"119",16.2,17.53422222,61.68888889,80,10.16885,"22",16.1221933504358
"120",19.7,24.867,63.75555556,79.55555556,15.60998333,"23",21.2123479616165
"121",17.3,21.09931819,64.75,79,10.59778333,"0",17.5704948922431
"122",16.6,19.15288889,64.62222222,78.37777778,8.467625,"1",14.9347061819696
"123",15.5,17.113,64.77777778,77.24444444,6.893283333,"2",13.086241833376
"124",17.4,22.88877778,65.08888889,77.17777778,9.5423,"3",16.8899854480028
"125",19.2,21.18277778,64.66666667,77.06666667,9.875416667,"4",16.4585868826576
"126",21.1,25.66434783,64.80434783,76.97826087,12.76798333,"5",20.1381595832998
"127",25.7,33.09355556,64.91111111,76.95555556,13.47558333,"6",23.151324765327
"128",30.8,50.779,63.2,77.53333333,13.58792857,"7",30.8263258188359
"129",26.4,39.535,57.08888889,80.71111111,10.26253333,"8",25.2360954128559
"130",14.3,22.59244444,51.68888889,83.53333333,4.707966667,"9",16.5333799833942
"131",14.4,17.27522223,44.28888889,88.11111111,2.45685,"10",12.5681759198264
"132",14.2,16.09911111,38.44444444,91.6,3.044983333,"11",13.7267885363203
"133",18.2,18.82866667,34.71111111,94.02222222,4.6856,"12",17.323261773228
"134",18.3,16.82922222,32.8,95.68888889,4.35195,"13",16.4334304636277
"135",18.8,14.82755556,32.06666667,95.88888889,2.834,"14",13.980544336482
"136",20.6,16.30866107,33.2173913,94.7826087,3.166316667,"15",14.8411703706482
"137",19,18.513,33.71111111,93.97777778,3.754016667,"16",16.5189039595519
"138",25.3,19.34911111,35.55555556,92.66666667,4.651916667,"17",17.6112266182172
"139",24.3,22.21411111,43.97777778,87.51111111,9.52035,"18",20.2806558255087
"140",16.9,19.87048626,51.06818182,83.40909091,5.674316667,"19",16.319254313815
"141",31.8,26.75377778,55.86666667,82.95555556,9.109633333,"20",19.7930535272653
"142",29.1,29.10833334,64.15555556,79.97777778,15.82628571,"21",23.0065969077655
"143",25.5,29.81955556,65.26666667,79.88888889,17.04535,"22",23.6472953529291
"144",26.8,26.99288889,63.93333333,79.55555556,12.35368333,"23",21.2371740195343
"145",25.1,30.11977778,63.95555556,79.02222222,14.80835714,"0",22.9274011391668
"146",18.7,20.49011111,63.48888889,78.42222222,9.071983333,"1",15.9505869652269
"147",13.4,15.52877778,61.97777778,78.95555556,4.2014,"2",11.2735626594595
"148",12.5,16.06266667,60.82222222,79,4.64425,"3",12.0339156447992
"149",12.5,13.52866667,60.68888889,78.35555556,1.778733333,"4",7.34639261794608
"150",13.4,15.67411112,61.88888889,78,1.85415,"5",8.14748848948673
"151",21.6,30.91033333,60.8,78,5.028035714,"6",18.0272837786191
"152",22.1,31.20666667,59.73333333,78.66666667,4.594983333,"7",18.007150205757
"153",17.9,24.76944445,56.24444444,80.62222222,3.402616667,"8",14.9898498890231
"154",16.8,16.79188889,50.06666667,83.68888889,1.686733333,"9",10.8857673449746
"155",18.6,13.87544445,47.08888889,85.35555556,1.159616667,"10",9.53091362333932
"156",19.8,11.401,42.82222222,88.26666667,1.028690909,"11",8.8395496547436
"157",15.8,12.66788889,40.6,89.91111111,1.15255,"12",9.73750141696112
"158",14.8,11.47555556,37.91111111,91.95555556,1.124883333,"13",9.49612065006846
"159",20.1,12.23844445,33.26666667,95.28888889,0.877166667,"14",10.1703350229988
"160",17.4,9.367666667,31.62222222,95.97777778,1.031983333,"15",9.63476788770592
"161",13.8,11.04533333,35.06666667,93.77777778,1.432983333,"16",10.1332133703318
"162",20.9,14.24811111,35.46666667,93.26666667,2.896983333,"17",13.2916536660001
"163",25,22.50711111,38.57777778,90.86666667,3.919316667,"18",17.6345268934727
"164",17.8,21.68477778,54.11111111,86.02222222,2.32015,"19",12.1777595921275
"165",38.4,60.78955556,59.33333333,85,9.14475,"20",34.40847244917
"166",46.2,74.40777778,61.26666667,83.75555556,9.021053571,"21",41.1461777567544
"167",20.6,28.74277778,67.11111111,79.84444444,9.55855,"22",19.8590992044231
"168",22.9,29.17011112,69.88888889,78.71111111,10.47468333,"23",20.3789605331664
"169",23.8,26.47755556,69.73333333,79,11.37083333,"0",20.1072495337008
"170",20.5,21.06077778,70.04444444,78,9.552767857,"1",16.1743382020985
"171",23,18.91888889,69.55555556,78,8.439366667,"2",14.5111935790935
"172",14.6,14.79033334,68.57777778,78,3.97075,"3",10.1745306633947
"173",14.1,13.086,67.26666667,78,2.19595,"4",7.30600292271317
"174",16.3,15.69888889,66.8,78,2.609183333,"5",8.91506262037873
"175",19.5,29.12488889,66.73333333,77.97777778,4.324433333,"6",16.4213804657876
"176",20.6,32.03566667,64.68888889,78.8,4.163416667,"7",17.6369074697388
"177",16.6,16.25,58.93333333,80.93333333,1.744516667,"8",9.14284075292444
"178",13.3,14.01066667,54.62222222,82.6,1.206818182,"9",8.22908673177004
"179",14.8,14.13977778,49.35555556,85.68888889,1.156716667,"10",8.86077729048693
"180",19.9,12.62788889,43.95555556,88.68888889,1.124016667,"11",8.91670773552895
"181",15.7,12.30055556,41.95555556,90.13333333,0.990533333,"12",8.83300765803685
"182",16.6,12.58577778,40.4,91.28888889,1.077383333,"13",9.22936285756034
"183",13.9,12.42711111,39.17777778,92.64444444,0.971433333,"14",9.03385030223156
"184",20,12.85090909,36.13636364,94.81818182,1.0287,"15",9.72795404930989
"185",20.4,21.38055556,37.91111111,93.86666667,2.142633333,"16",14.2436620683131
"186",20.8,20.14577778,42.53333333,89.88888889,2.359516667,"18",13.633365139136
"187",25.4,33.42478261,43.95652174,88.39130435,4.176466667,"19",21.0771400631201
"188",27,32.77444445,46,87.44444444,4.891,"20",21.1958474971018
"189",36.1,36.42344445,49,86.35555556,10.95226786,"21",25.6681863428891
"190",22.6,25.12906977,57.65116279,81.95348837,10.96515,"22",20.4522183257629
"191",21.7,19.81277778,62.35555556,79.84444444,8.6309,"23",15.7804302363978
"192",14.4,19.50688889,67.66666667,78.15555556,8.2716,"0",14.7875159831218
"193",15.2,14.48811111,69.13333333,78,6.2898,"1",11.8363664820751
"194",13,16.70044445,70.42222222,77.62222222,9.172214286,"2",13.9523569041919
"195",10,12.278,69.53333333,77,5.49525,"3",10.2364443034515
"196",13.7,15.93933334,69.28888889,77,10.25738333,"4",14.4242793269124
"197",17.1,18.229,68.28888889,77,13.66486667,"5",17.2334494108332
"198",21.5,25.16422222,67.11111111,77.06666667,16.27667857,"6",20.7187940983175
"199",20.5,31.11733334,68.26666667,77,11.36345,"7",21.3836070555091
"200",19.8,32.20666667,66.86666667,77.75555556,11.57831667,"8",22.1973031785415
"201",16.3,27.37955556,60.95555556,80.97777778,4.508016667,"9",16.8915106251496
"202",13.8,18.61366667,55.13333333,83.77777778,2.581116667,"10",11.6295148861084
"203",9.9,19.52377778,52.53333333,85.24444444,2.444066667,"11",12.0073123843768
"204",13.3,19.07844445,46.4,88.77777778,2.599067797,"12",12.554781020862
"205",15.8,16.46444445,42.44444444,90.51111111,4.596561404,"13",14.653567505264
"206",10.6,13.87588889,39,92.66666667,4.2908,"14",13.8015147977629
"207",13.1,13.628,36.62222222,93.82222222,5.336033333,"15",15.129897663332
"208",18.2,15.918,35.82222222,93.8,7.585583333,"16",17.3074792890319
"209",33.9,33.78811111,39.88888889,91.17777778,14.18139286,"17",27.4958653615637
"210",28.5,28.00744186,55.23255814,85.41860465,13.04266667,"18",22.5128558282544
"211",10.6,17.82704546,69.81818182,78.52272727,9.029416667,"19",14.5937154899573
"212",13.6,18.37811111,71.08888889,77.02222222,11.15323333,"20",16.0482084483853
"213",15.8,17.74633334,70.46666667,77,11.73341071,"21",16.1980794297127
"214",13.3,15.88922223,68.4,77,12.59095,"22",15.9559726312781
"215",18.4,15.807,66.84444444,77,13.15633333,"23",16.175052798393
"216",13.9,16.11671717,67.08888889,77,11.17015,"0",15.3188597330249
"217",12.6,14.34911111,67.22222222,77,8.251017857,"1",12.353268149268
"218",14.4,24.42326087,67.84782609,76.34782609,6.44095,"2",15.5555248569515
"219",12,14.53811111,67.86666667,76,6.479283333,"3",11.4398480691018
"220",7.8,13.40333334,67.68888889,76,7.398733333,"4",11.2988042568654
"221",12.3,20.91244445,67.88888889,75.22222222,9.922883333,"5",15.7955901406152
"222",17.2,23.40766667,68.22222222,75,8.745214286,"6",15.8218857071158
"223",21.5,37.38344445,65.62222222,76.35555556,12.0202,"7",24.0054267881167
"224",21.1,27.01455556,61.57777778,78,9.36935,"8",18.7736535570256
"225",10.4,16.91622222,59.44444444,79.31111111,6.5578,"9",13.7463391179535
"226",21.5,15.58155556,52.97777778,82.84444444,7.365483333,"10",14.8325305328556
"227",16.3,16.65055556,50.75555556,84.51111111,9.006589286,"11",16.4270184013065
"228",13.7,15.34777778,45.4,87.93333333,8.036633333,"12",15.8321442456848
"229",14.4,16.14644445,45.06666667,88.28888889,12.2103,"13",19.1210095610252
"230",18.2,13.64466667,42.6,89.97777778,12.05146667,"14",18.3024469053834
"231",13.3,11.28211111,44.91111111,87.11111111,9.290232143,"15",15.4395819419439
"232",15.6,12.53611111,47.06666667,86.33333333,9.131983333,"16",15.3798589377699
"233",11.2,10.022,48.28888889,85.66666667,7.26075,"17",13.1760921261789
"234",16,13.10488889,50.46666667,84.13333333,8.615716667,"18",14.8622811023717
"235",20,17.81888889,55.06666667,81.91111111,9.3507,"19",16.5111599733065
"236",13,16.27311111,57.15555556,80.22222222,7.682125,"20",14.3283179638728
"237",13,11.48688889,59.48888889,78.55555556,6.414216667,"21",11.2717979438425
"238",10.4,9.776333334,62.86666667,77.73333333,5.511083333,"22",9.70681632038033
"239",14,12.25611112,66.42222222,77.08888889,7.604933333,"23",11.2505517400713
"240",9.7,10.81344445,66.84444444,76.97777778,5.254083333,"0",9.59083931512793
"241",11.2,10.62033333,66.4,76.97777778,5.00135,"1",9.33219326093916
"242",7.8,9.723320707,66.13636364,76.09090909,4.100666667,"2",7.84107176978961
"243",12.6,13.09239131,66.86956522,76.04347826,5.977366667,"3",10.6973781455541
"244",13.3,15.05928572,67,76,6.831783333,"4",11.8093501517367
"245",13,16.46511111,67.26666667,75.17777778,8.538875,"5",12.9261232313786
"246",17.1,25.06588889,67.57777778,75.08888889,10.42695,"6",17.8872363064696
"247",26.2,37.04222223,65.68888889,76,13.20356667,"7",24.2441239368017
"248",14.5,23.61466667,62.66666667,77.15555556,8.797533333,"8",16.7019938314081
"249",16.9,19.388,55.06666667,80.84444444,6.131642857,"9",15.4653716605458
"250",15.3,19.84433333,54.22222222,81.31111111,6.492716667,"10",16.0035389829959
"251",15.9,21.163,50.6,83.53333333,8.163533333,"11",17.9651624345777
"252",18.1,20.12255556,46.57777778,85.97777778,10.14695,"12",19.5936277697511
"253",19.7,16.86,45.95555556,86.68888889,7.700066667,"13",16.5384980124356
"254",18,16.98011112,48.91111111,84.82222222,10.45092857,"14",18.1767745533896
"255",14.6,11.17777778,48.84444444,84.26666667,8.939383333,"15",14.7196014755024
"256",17.9,13.77144445,48.08888889,84.77777778,10.07556667,"16",16.8003707822937
"257",15.7,14.41715909,49.54545455,83.38636364,9.597433333,"17",16.5027324009332
"258",17.3,20.78834402,56.25,80.55555556,9.233982143,"18",17.3027777338184
"259",17.7,19.11549203,56,79.21621622,9.0004,"19",16.1799653285775
"260",16.2,20.71426316,64.94736842,77.15789474,9.608083333,"20",16.0568695452079
"261",20.3,18.77296235,72,75.30232558,9.329383333,"21",14.2319829858217
"262",9.2,15.3803092,74.15909091,74.11363636,9.705033333,"22",12.7673563680793
"263",7.6,14.56625,74.06818182,73.97727273,10.17201786,"23",12.8093000137437
"264",10.3,14.85953058,74.78378378,73.16216216,7.988033333,"0",11.1569445616955
"265",13.6,17.22813044,74.65217391,72.56521739,6.236366667,"1",11.3747700709349
"266",6.4,20.28606897,60.48,79.48,8.128233333,"10",15.7004110826323
"267",24,20.71678253,55.45454545,81.48484848,9.8343,"11",18.010324343944
"268",20.9,20.24083875,51.23809524,83.5,9.245689655,"12",18.1478502741064
"269",27.4,19.52788131,46.54545455,85.84090909,9.774,"13",19.0856059244597
"270",28.7,20.91477778,46.11111111,85.73333333,10.4164,"14",20.3724422979007
"271",20.4,19.41088889,47.95555556,84.26666667,9.585716667,"15",18.855399578025
"272",19.5,15.17055556,49.33333333,84.4,9.44185,"16",16.5661825482179
"273",25.6,20.81911111,51.33333333,82.84444444,13.33510714,"17",21.0152476919559
"274",30,28.18133334,52.82222222,81.97777778,13.9482,"18",23.7612206415347
"275",23,26.43222222,59.91111111,79.53333333,13.45356667,"19",21.5868528144633
"276",23.4,29.52266667,64.6,77.71111111,10.90955357,"20",20.7999582787131
"277",24.6,30.221,65.44444444,77,10.9855,"21",20.8904203172891
"278",22.3,26.74755556,63.88888889,76.97777778,11.47201667,"22",19.9538821050457
"279",15.9,16.789,62.62222222,76.08888889,9.915616667,"23",14.5096421493029
"280",16.6,17.16788889,64.28888889,75.51111111,8.731196429,"0",13.5280214237571
"281",15.5,14.95244445,65.91111111,75.04444444,7.946916667,"1",12.0037131894007
"282",16.4,22.91777778,67.4,74.71111111,8.029933333,"2",15.1766210908373
"283",15,21.86811111,68.06666667,74.24444444,7.453366667,"3",14.3753884839363
"284",18.8,30.25788889,69.15555556,74,9.09395,"4",18.4944116344642
"285",20.1,27.825,70,74,9.978875,"5",18.249311860532
"286",22.4,35.88288889,69.82222222,74.06666667,11.63376667,"6",22.5324523438027
"287",28.8,46.20388889,67.64444444,75.24444444,11.6874,"7",27.0631347014249
"288",23.8,37.72945652,62.82608696,77.32608696,8.861583333,"8",22.1226760693004
"289",19.7,28.59144445,57.33333333,80.22222222,7.778357143,"9",19.311438132317
"290",18.4,23.76977778,50.51111111,84.17777778,7.214433333,"10",18.5347102570674
"291",16.9,18.52677778,44.37777778,87.97777778,8.464583333,"11",17.7036361436556
"292",21.3,19.44388889,40.02222222,91.06666667,10.11201667,"12",19.8414298439773
"293",18.1,17.55633333,37.82222222,92.66666667,8.3193,"13",17.9759249976991
"294",19.1,17.541,35.22222222,94.86666667,9.048607143,"14",18.7374396200585
"295",18.4,16.21666667,33.22222222,96.13333333,7.394066667,"15",17.7281196282012
"296",24.8,20.29011111,34.84444444,94.22222222,9.822983333,"16",20.7807633694737
"297",25.4,21.65444444,38.82222222,91.04444444,9.632,"17",20.7700514805669
"298",25.3,25.39988889,46.28888889,86.91111111,9.956303571,"18",21.3574185012428
"299",26.3,27.599,52.8,84.06666667,15.3103,"19",23.6356805468502
"300",24.9,27.13555556,54.35555556,83.62222222,13.26458333,"20",22.7971507840189
"301",24.2,25.20044445,56,82.64444444,11.83083929,"21",21.2754737290571
"302",24.2,29.69577778,58,81.46666667,13.82916667,"22",23.4391747134621
"303",15.2,15.74566667,58.15555556,80.31111111,6.3208,"23",13.5287756571339
"304",10.6,12.964,59.33333333,80,3.6238,"0",9.97243040961906
"305",14.4,16.36288889,61.95555556,80,1.954733333,"1",9.07438017488531
"306",8.6,12.95866667,63.02222222,79.04444444,3.158833333,"2",8.92941683483977
"307",16.5,17.63355556,64.37777778,78.31111111,8.926916667,"3",14.6057143495511
"308",17.8,19.72255556,64.95555556,77.91111111,10.48655357,"4",16.6039184970285
"309",18.5,19.71611111,65.31111111,77.04444444,10.46361667,"5",16.3251509679089
"310",21.7,26.06866667,64.8,77,12.7854,"6",20.3101628450853
"311",20.9,27.11844445,64.13333333,77.42222222,13.56230357,"7",21.0821183665581
"312",12.6,21.65566667,60.2,79.55555556,8.646033333,"8",16.6026698944294
"313",14.9,17.57455556,55.53333333,82.08888889,7.345516667,"9",15.1811371164174
"314",14.5,15.03255556,51.2,84.44444444,6.909533333,"10",14.6256660946228
"315",12.7,14.37811111,46.91111111,87.2,7.2179,"11",14.8576762212335
"316",15.7,14.93755556,42,90.22222222,8.162964286,"12",16.1320565791945
"317",17.9,16.43181818,42.06818182,90.13636364,8.608133333,"13",17.0090388971312
"318",17.3,14.73844445,42.42222222,89.84444444,9.012383333,"14",16.5672246904211
"319",18.9,12.63711111,38.95555556,91.97777778,7.15205,"15",15.2742190681371
"320",22.8,15.78288889,38.17777778,92.15555556,8.605383333,"16",17.4575855665139
"321",19,15.13064785,45.97619048,87.33333333,7.674571429,"17",15.5939039587023
"322",28.1,28.16855556,53.06666667,84.2,12.41616667,"18",23.0636776231068
"323",10.6,17.16855556,67.11111111,79.42222222,7.555116667,"19",13.8558525917757
"324",20,22.91522222,70.51111111,78,10.5434,"20",17.7396256882032
"325",16.2,19.47355556,69.55555556,78.13333333,8.651133333,"21",14.9096804652306
"326",22.9,20.40977778,69.66666667,77.88888889,12.11551786,"22",17.7915768339568
"327",22.4,26.52577778,70.88888889,77.48888889,14.51456667,"23",20.7647869461529
"328",22.3,27.22755556,69.44444444,77.35555556,13.93526667,"0",20.9685385873802
"329",20.9,27.47184596,67.88636364,77,14.36207143,"1",21.117627930722
"330",21.1,26.78171875,68.40625,76.34375,10.93171667,"2",19.2377999004982
"331",21.8,29.14890244,69.51219512,75.85365854,8.823766667,"3",18.2702960102047
"332",20.4,33.77306442,70.30769231,75.20512821,11.16955,"4",21.6693275817803
"333",26,41.2842829,70.97368421,75,12.07880357,"5",24.9555324234476
"334",35.8,65.18096459,70.46511628,75,16.48653333,"6",38.445274817026
"335",38.9,67.91461905,69.57575758,75.96969697,15.955,"7",39.9055062604197
"336",26.7,48.92467493,68.35294118,76.29411765,10.547,"8",27.7729906554451
"337",27.9,42.68836364,66.6,77.6,11.60291667,"9",26.1315578788629
"338",22.8,33.56466667,63.93333333,78.82222222,8.857966667,"10",20.9724971513594
"339",13.9,20.87411111,56.57777778,80.6,7.7445,"11",16.3903317428642
"340",13.2,12.53255556,47.35555556,83.6,9.004483333,"12",15.8837586129581
"341",11.9,8.909589286,43.925,84.725,7.571633333,"13",14.5190458741334
"342",10.2,6.37275,41.90625,86,4.76625,"14",12.4191873182534
"343",13.7,8.784722222,42.125,85.35,6.19435,"15",14.4431907351454
"344",11.9,8.958857143,45.71428571,83.57142857,7.323216667,"16",14.0650483265452
"345",18.3,15.59757143,46.28571429,82.37142857,13.01316071,"17",20.2549614854949
"346",21,17.02677976,50.625,80.625,11.84515,"18",18.9239268505338
"347",14.5,17.73349521,54.55882353,78.91176471,10.54013333,"19",17.0358632831167
"348",23.8,24.04888764,57.23529412,78.47058824,14.67619643,"20",20.8666171795522
"349",22.5,22.66591667,59.27777778,78.02777778,11.22876667,"21",18.7159455034063
"350",20.5,23.67752143,60.56756757,77.45945946,12.22428333,"22",19.4536077578162
"351",19.2,22.88822222,62.69047619,76.66666667,10.78383333,"23",17.8791212406834
"352",14.5,16.33694774,63.42857143,76.05714286,8.207285714,"0",13.0355622046014
"353",10.3,11.5499008,64.02777778,75.52777778,7.655883333,"1",10.6680451402516
"354",9.3,13.18570205,67.21621622,74.89189189,5.348966667,"2",10.0899911420525
"355",17.3,19.67585715,68.85714286,74.8,8.315,"3",13.9576692188803
"356",15.6,18.29837162,68.91891892,74.91891892,10.1536,"4",14.8041309168489
"357",23.1,25.57536096,69.02941176,74.5,14.28680357,"5",19.6997880298933
"358",24.5,34.71603175,70.36111111,74,10.4973,"6",21.2331123115112
"359",27.9,44.41367733,68.45,75.15,11.54746667,"7",26.1169328583251
"360",18.5,24.8021371,61.84375,78.09375,7.93855,"8",16.9842297142216
"361",20.4,16.90202067,51.93023256,82.74418605,5.4729,"9",14.8293194369326
"362",23.3,17.28488889,46.51111111,85.62222222,6.399339286,"10",16.4102967560979
"363",23.6,18.59988889,41.75555556,88.28888889,5.942666667,"11",17.5000078328108
"364",23.2,16.97622223,38.15555556,90.06666667,6.170166667,"12",17.6019038819073
"365",17.3,13.79550325,38.5952381,89.97619048,6.70605,"13",16.3749573382134
"366",20.5,14.25361765,37.97058824,90,7.040083333,"14",16.8827231298857
"367",24.8,15.58450881,37.5,89.75,7.9774,"15",18.0419063955507
"368",21.4,13.28316667,36.33333333,89.15151515,5.713785714,"16",16.8087891859349
"369",22.2,18.27879573,49.85,84.8,6.882066667,"17",16.215018709102
"370",25.7,26.62878268,57.83333333,81.77777778,7.534283333,"18",18.5966835736932
"371",21.5,23.42231781,55.55263158,80.76315789,5.45305,"19",16.6603707184071
"372",21.8,22.04101001,55.8974359,79.58974359,7.2693,"20",16.572024167603
"373",23.8,24.21711125,56.97368421,79,10.90814286,"21",19.6244120711473
"374",21,24.4205,59.9,78.06666667,9.7108,"22",18.1555362761954
"375",13.2,19.15025016,62.71794872,77,6.756033333,"23",13.89032662562
"376",13.7,17.535,64.11111111,76.08333333,5.025416667,"0",12.0219064944449
"377",13.5,17.02125,64.90909091,76,4.750466667,"1",11.519110686102
"378",16.1,18.544,65.2,75.64444444,5.593466667,"2",12.6902032899834
"379",16.1,17.54028067,65.72972973,74.97297297,5.28295,"3",11.9000865774053
"380",13.1,18.66677034,66.86842105,74,4.580553571,"4",11.5137973194568
"381",15.5,27.45366162,68.22222222,74.57777778,6.027616667,"5",16.1513761698407
"382",19.8,35.59066667,68.8,74.46666667,6.853966667,"6",19.4391483002312
"383",18.9,34.357875,67.7,75,7.459883333,"7",19.362741944988
"384",15.8,32.09514442,64.89473684,76.13157895,6.029216667,"8",18.3940635495544
"385",21.1,30.17803572,59.2,78.975,6.363683333,"9",18.9103632162124
"386",22,22.52821736,52.47058824,81.97058824,6.277267857,"10",17.426442861166
"387",19.8,22.79028958,50.64864865,82.97297297,5.953533333,"11",17.8091456995786
"388",26.4,21.4121767,46.07894737,85.57894737,6.071066667,"12",18.1247211041011
"389",15.8,17.14725,42.725,87.625,3.935616667,"13",15.0865992135576
"390",13.4,15.90466667,46.55555556,86.35555556,3.373983333,"14",13.0136701594874
