"","BAM","PA_CF_1","PA_CF_ATM","PA_RH","PA_Temp","hour","Predicted_Corrected_ATM_pred"
"4505",34.1,40.91094445,36.23072222,17.28888889,95.55555555,17,29.2784729247187
"4506",63.3,74.63422222,52.7525,22.32222222,88.4,18,50.9770706046734
"4507",70.6,85.26683333,57.83855556,25.26666666,84.34444444,19,57.728456684315
"4508",52,81.11466667,54.24827778,31.63333333,81.55555556,20,52.260123309442
"4509",53.8,84.50305556,55.79466667,36.67777778,79.12222222,21,52.0555403881974
"4510",51.6,81.05483334,54.14727778,39.08888889,76.7,22,48.3132907666417
"4511",35.6,48.32844444,40.22872222,41.06666667,77.38888889,23,29.8978045556658
"4512",28.2,42.42244445,37.07116667,42.73333333,75.91111111,0,25.8821687764212
"4513",27.1,39.822,35.56794445,45.97777778,74.93333333,1,23.3314836436163
"4514",25.6,39.73105556,35.50594445,52.21111111,73.25555556,2,20.7189188917292
"4515",21.2,44.41666667,38.18266667,57.16666667,71.86666667,3,20.9720399084457
"4516",28,51.10577778,41.54333334,58.15555555,71.02222222,4,23.5968484379458
"4517",33.7,60.79061111,45.74988889,59.32222222,70.85555556,5,28.5349446754347
"4518",35.2,58.17427778,44.65944444,59.65555555,70.97777778,6,27.1456262710081
"4519",29.8,66.01905556,47.80122222,60.03333333,71.27777778,7,31.5836271683679
"4520",31.7,63.87555556,46.93494445,54.62222222,74.63333333,8,33.1399053366785
"4521",32.3,51.41716667,41.70655556,43.44444445,81.56666667,9,31.9773490699603
"4522",35.3,45.91594445,38.99255555,33.17777778,88.23333333,10,30.4843100445756
"4523",34.3,46.07194444,39.08244445,25.55555556,94.3,11,31.2158440354237
"4524",36,48.23494445,40.2075,20.25555556,99.85555557,12,31.8253255742123
"4525",24.7,40.61261111,36.02472222,16.51111111,103.1222222,13,28.5467501357118
"4526",28.3,34.91392337,32.60650766,13.57777778,104.3888889,14,25.9421945605227
"4527",22.9,28.35983333,28.09977778,12.01111111,105.0111111,15,23.3767861644732
"4528",27.2,27.97877778,27.61594445,12.21111111,103.7555556,16,23.3937899432634
"4529",30.4,26.48216667,26.28544445,15.02222222,97.48888889,17,23.0962682708053
"4530",53.8,51.82733333,41.11305556,19.52222222,89.33333333,18,35.7195411213261
"4531",72.9,94.21744444,63.02938889,24.07777778,84.93333333,19,62.2841240549708
"4532",89.4,128.0976667,84.637,27.32222222,82.26666667,20,77.2863162033159
"4533",42.5,66.078,48.24438889,34.14444445,80.18888889,21,43.0318461680393
"4534",22.7,35.58638889,33.03711111,47.44444445,78.33333333,22,22.8458144242346
"4535",21,35.21382567,32.80764751,52.21762452,77.15708812,23,20.9608591605461
"4536",28.2,45.35466667,38.4975,57.76666667,76,0,23.4502167496668
"4537",27,57.51138889,44.428,59.96666667,75.93333333,1,29.6460323164971
"4538",29,60.82122222,45.74838889,59.2,76.31111111,2,31.6243423618537
"4539",31.2,61.73177778,46.1235,59.26666667,75.86666667,3,31.9138333743224
"4540",35.6,65.61233333,47.63661111,61.06666667,74.95555556,4,33.4430286832406
"4541",32.4,62.7125,46.48872222,61.65555556,74.24444445,5,31.4561915002571
"4542",31.1,60.66983333,45.70438889,62.4,73.44444444,6,29.9425255159604
"4543",26.7,60.42272222,45.57088889,62.03333334,73.58888889,7,29.8441816495733
"4544",26.6,61.49938889,46.02833333,57.77777778,75.91111111,8,31.9789757181929
"4545",25.9,51.21755556,41.62116667,48.03333333,82.27777778,9,30.5665384041902
"4546",30.4,45.77888889,38.84577778,36.95555556,90.23333333,10,28.8404009403684
"4547",21.8,32.2645,30.68794445,32.34444445,93.45555556,11,23.7445099245513
"4548",23.4,29.11461111,28.652,33.4,93.4,12,22.4765557079752
"4549",16.1,19.34116667,19.32077778,31.97777778,95.14444445,13,18.4031421665473
"4550",14,17.08572222,17.08572222,33.85555556,93.61111111,14,17.445892094478
"4551",15.3,13.92411111,13.92411111,35.55555556,92.23333333,15,15.5428525425801
"4552",12.6,13.64738889,13.61611111,41.56666667,87.45555556,16,14.5237382515606
"4553",10.9,14.91066667,14.91066667,46.8,83.7,17,15.1981394687774
"4554",12.2,20.68627778,20.59133333,51.36666667,80.78888889,18,17.1468974255269
"4555",17.4,33.2255,31.53366667,55.54444444,79.12222222,19,20.3251955465495
"4556",23.5,47.56261111,39.72438889,56.7,78.51111111,20,25.8689849863655
"4557",30.8,53.04977778,42.45716667,58.68888889,77.51111111,21,28.0828139683241
"4558",18.7,39.30266667,35.13655556,55.62222222,77.24444445,22,21.7347006292499
"4559",21.8,43.40116667,37.60088889,55.95555556,76.98888889,23,23.4319698913823
"4560",23.1,42.67077778,37.16161111,56.86666667,76.95555556,0,22.8991200193024
"4561",20.9,40.33033333,35.86716667,58.93333333,76.44444444,1,21.3919624534432
"4562",24.4,42.89461111,37.34616667,60.07777778,76.93333333,2,22.6636643459005
"4563",19.7,36.56644445,33.62522222,60.13333333,76.1,3,19.6174143388751
"4564",19.8,36.54055556,33.4875,59.17777778,75.86666667,4,19.4978969494041
"4565",19,33.70688889,31.8685,59.27777778,74.91111111,5,18.0754469975294
"4566",19,35.92666667,33.24583333,59.51111111,74.76666667,6,18.7698104339593
"4567",19.1,37.46461111,34.16588889,58.38888889,75.04444444,7,19.6021903891231
"4568",17,34.66777778,32.46561111,52.07777778,77.14444444,8,20.7919718469655
"4569",15.6,27.75283333,27.33594444,41.8,83.72222222,9,22.1208261017136
"4570",16.4,24.90627778,24.83522222,35.04444444,89.3,10,21.4871073278528
"4571",17.5,25.60677778,25.42016667,29.74444444,95,11,21.5678546564687
"4572",14.9,21.98444445,21.967,25.31111111,99.67777777,12,20.4482596547851
"4573",17.8,22.71222222,22.70455556,22.3,102.3777778,13,21.6459276323907
"4574",20.8,18.84883333,18.84883333,22.66666667,100.8666667,14,19.8399375732892
"4575",13.1,18.53994445,18.53505556,23.73333334,98.71111111,15,19.3568401451941
"4576",16.2,19.8845,19.88316667,22.54444444,99.16666668,16,20.1820570151518
"4577",18.4,20.55811111,20.50777778,25.71111111,94.92222222,17,20.9119228059451
"4578",23.7,33.56877778,31.41044444,31.6,88.61111111,18,25.5558433362185
"4579",26.3,40.05605556,35.70488889,37.72222222,85.25555556,19,27.3284037062941
"4580",20.4,32.59433333,31.11388889,44.23333333,82.48888889,20,23.4335959151798
"4581",21.7,38.40344445,34.72633333,48.47777778,80.07777778,21,24.2266615126057
"4582",26.7,47.13115326,39.57787931,53.06704981,78.45019157,22,26.4409633741578
"4583",35,65.1445,47.452,56.98888889,77.04444444,23,34.5925064928982
"4584",36.4,69.99177778,49.332,58.75555556,76.41111111,0,36.7260338725513
"4585",33.5,66.34788889,47.95144445,58.87777778,76,1,34.5580167233086
"4586",31.7,62.48566667,46.41155556,59.18888889,75.14444445,2,31.9578688633325
"4587",30.3,55.55294445,43.56888889,57.81111111,74.94444444,3,28.3027794744402
"4588",25.9,52.03911111,42.03294444,56.37777778,74.48888889,4,26.4752687677956
"4589",25.7,55.54938889,43.57888889,56.96666667,74,5,27.9376689706737
"4590",36.1,66.43766667,47.95727778,57.1,73.82222222,6,33.6757182180203
"4591",36.1,73.34988889,50.65916667,56.42222222,73.8,7,37.6075258344962
"4592",40.5,84.18138889,56.52738889,52.43333333,76.92222222,8,47.5486975442649
"4593",34,54.438,42.82566667,40.37777778,83.15555555,9,33.9759124199546
"4594",27.1,39.50444445,35.34472222,32.05555556,89.5,10,27.6652270091889
"4595",21.3,31.35722222,30.33688889,25.03333333,96.23333333,11,24.4797552759979
"4596",22.2,29.60516667,28.95038889,20.02222222,101.7888889,12,24.3396545053827
"4597",20.6,23.79416667,23.78411111,16.86666667,105.0777778,13,22.1706458685576
"4598",18.3,20.76105556,20.76094444,14.9,107.0333333,14,20.3786329483324
"4599",14.6,19.57527778,19.57527778,14.65555556,106.0444444,15,20.1133341015193
"4600",19.9,21.44683333,21.44683333,14.95555555,104.3,16,21.2984581150452
"4601",21.5,23.5525,23.5355,18.46666667,98.02222222,17,22.0893232157175
"4602",20.6,29.51588889,28.68477778,23.21111111,91.13333334,18,26.1517939546587
"4603",49.4,59.862,45.05322222,28.41111111,87.3,19,39.0323641145997
"4604",32.1,45.617,38.75016667,34.24444444,84,20,31.3312867498595
"4605",29.8,43.19938889,37.47383333,39.9,81.35555555,21,28.9253019008382
"4606",28.7,47.39066667,39.78527778,45.7,79.37777778,22,28.9144717468122
"4607",37.9,55.42222222,43.5285,50.78888889,77.55555555,23,30.9544126493015
"4608",29.5,53.35188889,42.59388889,52.86666666,76.46666667,0,28.8314071847287
"4609",29.7,48.40283333,40.25861111,51.52222222,75.4,1,26.1019794893603
"4610",31,55.84794445,43.72905556,52.11111111,74.58888889,2,29.449994901361
"4611",33.4,54.15761111,42.97644444,50.97777778,73.6,3,28.2751034713309
"4612",29.6,58.50805556,44.80588889,52.63333333,72.77777778,4,29.6701983587691
"4613",34.2,64.97444444,47.40566667,52.02222222,72.03333333,5,32.8908142599718
"4614",50.1,104.5793889,69.02405556,52.72222222,71.93333333,6,54.3601210063194
"4615",49.2,98.42761111,64.85988889,51.48888889,72.44444444,7,52.5545997397241
"4616",48.4,91.83983333,60.808,44.5,75.87777778,8,53.3516569314191
"4617",35,56.21005556,43.7935,32.54444445,81.84444444,9,37.720775460856
"4618",31.1,51.43655556,41.73716667,28.28888889,87.38888889,10,35.0118165544154
"4619",24.1,34.10716667,31.86833333,20.9,94.01111111,11,27.0533523726508
"4620",23.4,27.68598467,27.38656897,16.77547893,99.03716476,12,23.4743740829563
"4621",19.3,27.38659004,27.05203257,14.33333333,102.5222222,13,23.4575177770229
"4622",18.4,25.32775986,25.22821326,12.03333333,104.3,14,22.3600137407347
"4623",22.2,24.12122222,24.07777778,11.85555556,104.1222222,15,21.9247506831629
"4624",20.1,21.70280651,21.70208429,12.57777778,101.9333333,16,21.1477622675184
"4625",18.5,25.4035,25.34305556,15.04444444,95.72222222,17,23.3474256796322
"4626",27.1,37.43716667,33.96344445,20.56666667,88.01111111,18,29.8993690530998
"4627",27.2,41.567,36.54011111,32.64444444,83.04444445,19,30.2549413510974
"4628",24.9,36.82833333,33.78005556,40.41111111,79.42222222,20,25.715681906644
"4629",23,37.66511111,34.27977778,44,77.45555556,21,24.2120570636392
"4630",20.8,37.1955,34.00816667,46.47777778,75.84444444,22,22.5924709447492
"4631",19.3,37.10755556,33.95622222,49.17777778,74.67777778,23,21.2376621247659
"4632",18.6,40.49627778,35.94138889,55.32222222,72.85555555,0,20.107810876405
"4633",23,41.18166667,36.36772222,58.21111111,71.78888889,1,19.3000207957325
"4634",17.3,42.70505556,37.23061111,60.16666667,70.9,2,19.2244988443555
"4635",18.6,44.07711111,37.99988889,59.6,70.56666667,3,19.6925607396743
"4636",20.4,48.16344444,40.12127778,60.03333333,70.07777778,4,21.3104808593982
"4637",22.9,52.9825,42.44494445,60.72222222,69.95555556,5,23.6983714483438
"4638",21.9,57.6365,44.45594445,62.67777778,69.15555556,6,25.6083836120579
"4639",32.4,78.81655556,55.00105556,61.95555555,69.76666667,7,40.345434130781
"4640",34.2,75.59533334,51.84205556,56.85555556,72.66666667,8,38.521662094893
"4641",32.1,57.38194445,44.35666667,47.5,78.78888889,9,33.3722913379427
"4642",32.7,55.61966667,43.6065,37.58888889,85.42222222,10,34.9767408381402
"4643",27,41.73605556,36.63116667,28.34444444,92.08888889,11,29.2416322149097
"4644",26,38.95111111,35.01872222,24.76666667,96.24444444,12,27.2642090340922
"4645",23.6,31.43272222,30.37744445,22.5,99.05555556,13,24.4525003251743
"4646",17.5,24.60044445,24.581,19.65555555,101.4,14,22.5564378734377
"4647",20.4,26.17916667,26.10127778,19.44444444,101.4333333,15,23.1523358905648
"4648",24,31.30433333,30.29377778,21.25555556,99.08888889,16,24.5952171406328
"4649",25.2,34.9455,32.55538889,26.56666667,92.83333333,17,26.7814822191599
"4650",26.3,41.3525977,36.42519349,34.81111111,86.02222222,18,28.4599638053631
"4651",39.2,60.99588889,46.67155556,41.08888889,82.87777778,19,38.7952637382805
"4652",32,61.22805556,45.90033333,45.13333333,80.78888889,20,36.6231331949789
"4653",34,62.88688889,46.58122222,48.71111111,79.27777778,21,36.1806615655833
"4654",36.6,69.10383334,49.02483333,52.06666667,77.94444445,22,38.2374778378453
"4655",38.3,77.37366667,52.31644445,56.96666667,76.22222222,23,41.0540316887496
"4656",34,67.72061111,48.47977778,56.22222222,76,0,35.6872623283871
"4657",32.7,68.51244445,48.79088889,55.85555556,75.94444444,1,36.1692719141921
"4658",30.7,64.32116667,47.13516667,54.14444445,75.82222222,2,34.1198086107656
"4659",27.6,56.614,44.04555556,53.34444444,75.53333333,3,30.034781335592
"4660",29,57.94188889,44.59427778,55.84444445,74.47777778,4,29.6702677398381
"4661",31.6,63.26522222,46.71961111,58.6,73.57777778,5,31.6024647547769
"4662",26.7,64.88168583,47.36218391,58.75555556,72.85555555,6,32.0583750310585
"4663",30.1,62.72101255,46.49720072,57.28888889,73.07777778,7,31.1809915603279
"4664",23.2,47.31911111,39.50633333,53.54444444,75.71111111,8,25.0333777295064
"4665",26,41.40422222,36.48916667,46.1,80.96666667,9,26.3148240322108
"4666",22.2,36.56588889,33.60444445,38.08888889,87.08888889,10,25.1623143615974
"4667",28.2,36.85661111,33.76688889,30.37777778,93.87777778,11,25.9066712492106
"4668",31.1,35.85933333,32.98433333,24.97777778,98.63333335,12,25.3543585083966
"4669",17.1,27.04744444,26.79438889,21.55555555,101.2222222,13,23.19721213906
"4670",13.8,23.50311111,23.49455556,19.47777778,102.9111111,14,22.275297471121
"4671",20.8,25.02355556,24.98783333,19.23333333,102.7333333,15,22.8431339894815
"4672",22.1,27.354,27.18911111,20.3,100.3,16,23.38697117634
"4673",22.7,35.53472222,32.69494444,24.43333334,93.84444444,17,26.9795730999923
"4674",32.1,50.95472222,41.10572222,31.71111111,87.37777778,18,33.2546386818108
"4675",42.9,64.00605556,47.13077778,35.21111111,84.88888889,19,40.5719810334235
"4676",34.4,60.28311111,45.55844444,41.47777778,82.94444444,20,37.1537532046704
"4677",37.4,57.09405555,44.20222222,45.46666667,80.81111111,21,34.3050504124152
"4678",35.7,66.70811111,48.07433333,49.08888889,78.85555555,22,38.0167531207857
"4679",47.2,82.025,54.5715,52.62222222,77.62222222,23,45.5114754667435
"4680",39.5,81.23,53.98638889,54.71111111,76.45555556,0,43.7807573801388
"4681",43.5,80.27705556,53.64127778,57.34444444,74.74444444,1,42.0193567262868
"4682",37,70.93016667,49.69061111,59.75555556,73.52222222,2,35.6533601157748
"4683",36.6,70.88205556,49.68677778,60.4,72.98888889,3,35.2945319376987
"4684",34.4,72.685,50.35405556,60.07777778,72.62222222,4,36.0409089572832
"4685",38.6,79.66433333,53.42738889,61.53333333,71.82222222,5,39.6887653466424
"4686",39.6,84.08605556,55.67083333,60.31111111,71.98888889,6,42.6216472803355
"4687",42.4,97.26322223,64.07944445,60.7,71.84444444,7,50.1162771533252
"4688",43.3,95.162,62.69,55.02222222,75.21111111,8,51.8053838876813
"4689",28.8,55.08422222,43.16705556,42.74444445,80.46666667,9,33.7449180293077
"4690",26.4,43.66438889,37.7135,32.54444444,87.67777778,10,29.6841497524207
"4691",15.1,22.92116667,22.78288889,21.2,95.73333334,11,22.3238451630232
"4692",13,13.758,13.758,14.14444445,99.85555557,12,17.0162780523106
"4693",4.8,10.93111111,10.93111111,10.32222222,103.1777778,13,14.6709502726766
"4694",14.1,10.78627778,10.78627778,8.255555556,106,14,13.7303432984102
"4695",10.5,9.999944445,9.999944445,7.622222222,106.2111111,15,12.9381732006923
"4696",10.5,10.46933333,10.46311111,7.911111111,104.2555556,16,13.79048351292
"4697",17.8,15.22601724,15.009341,11.23371648,97.99616858,17,17.4796294543327
"4698",24.9,31.73461111,28.81405556,15.46666667,89.77777778,18,26.8693084734456
"4699",87.8,120.0950556,80.19205556,19.91111111,85.73333333,19,73.4815672956017
"4700",41.5,53.83255556,42.70444445,23.02222222,82.98888889,20,38.9492191760641
"4701",32.1,38.68516667,34.90577778,26.48888889,80.23333333,21,30.9449254273099
"4702",32.1,38.33727778,34.688,29.85555555,78.44444445,22,29.1988465946135
"4703",32.3,40.98116667,36.20016667,33.65555556,76.98888889,23,28.4427625286902
"4704",39.8,55.93877778,43.69088889,41.22222222,75.71111111,0,32.9637151650956
"4705",37.8,56.85755556,44.13588889,45.74444444,74.26666666,1,31.4771931844145
"4706",35.7,59.73683333,45.31605556,49.25555556,72.81111111,2,31.2151306472176
"4707",33.8,56.79144444,44.12972222,51.12222222,72.05555556,3,28.7335848149179
"4708",33.3,59.92455556,45.40166667,50.98888889,71.81111111,4,30.264896814304
"4709",35.3,65.79888889,47.71183333,52.15555556,71.36666667,5,32.8687276488873
"4710",47.8,79.86327778,53.49822222,52.17777778,70.77777778,6,40.5295162542322
"4711",53.8,106.7981111,70.43227778,52.33333333,71.2,7,54.7561600575625
"4712",38.8,75.2925,53.58083334,38.17777778,75.65555556,8,47.3649914289945
"4713",29.6,38.23444445,34.39061111,21.67777778,83.08888889,9,31.6565325122211
"4714",20.6,27.6955,27.10472222,14.87777778,90.96666667,10,25.8817495685777
"4715",22.3,24.43094445,24.08005556,11.01111111,97.73333333,11,21.6695941514517
"4716",20.8,16.02961111,16.02961111,8.355555555,101.4666667,12,17.7261351813748
"4717",12,17.60094445,16.70422222,7.011111111,104.3111111,13,17.873436551382
"4718",12.5,15.401,15.401,5.9,105.3888889,14,16.6990308277842
"4719",15.5,17.11061111,17.10811111,5.088888889,106.5555555,15,17.2203376681446
"4720",16,14.13766667,14.13766667,4.388888889,105.0222222,16,15.6962185516574
"4721",20.6,16.77957854,16.77957854,6.611111111,98.86666667,17,17.6190970379326
"4722",58.7,54.97711111,43.2785,10.44444444,89.65555556,18,37.4113933895604
"4723",41,51.98183333,41.86111111,13.48888889,85.26666667,19,37.4020876573155
"4724",42.1,54.24811111,42.97922222,17.31111111,82.33333333,20,39.8572533009741
"4725",37,44.15927778,38.04355555,19.67777778,80.12222222,21,34.5770230045044
"4726",38.3,51.50077778,41.56138889,23.58888889,77.83333333,22,36.6637185372705
"4727",34.3,47.43577778,39.66855556,26.66666667,76.47777778,23,33.3390037396825
"4728",42.4,58.49177778,44.78461111,30.76666667,75.13333333,0,37.2690642138075
"4729",48.8,71.57372222,51.92405556,35.08888889,74.03333333,1,45.2516121578601
"4730",45.2,64.70872222,47.65644445,41.37777778,73.62222222,2,37.1158145522903
"4731",42.8,59.11683333,45.03805556,44.54444444,73.04444444,3,32.2876190356793
"4732",41.4,64.56538889,47.2505,45.67777778,72.44444445,4,34.6142705038329
"4733",49.6,80.40838889,54.4015,47.08888889,71.92222222,5,43.741969462526
"4734",59.8,90.83522222,59.80933333,49.65555555,71.01111111,6,48.2905009853416
"4735",62.9,114.7485,75.73405556,48.66666667,71.97777778,7,59.299598541207
"4736",61.8,115.7488333,76.52872222,42.53333333,76.61111111,8,64.0637038033807
"4737",50.2,74.14872222,51.04983333,28.67777778,84.63333334,9,48.2633873864541
"4738",41.7,63.57516667,47.07288889,20.02222222,92.94444444,10,42.271173213896
"4739",26.9,33.84672222,31.94344445,13.81111111,99.47777779,11,25.392733629441
"4740",24.1,28.71172222,28.38311111,11.24444444,103.2333333,12,23.597463938813
"4741",18.2,25.67233333,25.48266667,8.766666666,106.4666667,13,21.4110596668067
"4742",19.2,21.71594444,21.71594444,6.4,108.7888889,14,19.1239060979795
"4743",17.4,21.74016667,21.70933333,5.722222222,108.8333333,15,18.9937643220212
"4744",17.8,19.95022222,19.94433333,5.144444444,106.9,16,18.491755554662
"4745",14.9,19.56327778,19.56305556,7.622222222,101.4222222,17,19.3727414743923
"4746",25.4,33.77661111,31.35911111,13.02222222,92.06666667,18,27.3439394045924
"4747",67,100.2784445,66.50766667,17.67777778,87.48888889,19,64.3389634356095
"4748",81.5,106.5895,70.79944445,22.41111111,84.61111111,20,67.3585615599047
"4749",42.9,64.73322222,47.34033334,29.01111111,82.03333334,21,43.5526060042174
"4750",38,58.53205556,44.75611111,32.5,79.97777778,22,38.7204490677614
"4751",24.6,38.30394445,34.61288889,32.54444444,78.74444444,23,28.4144342441416
"4752",24.5,39.40866667,35.31366667,35.47777778,77.43333333,0,27.4318274385976
"4753",30.8,44.61638889,38.26977778,38.35555556,76.77777778,1,28.5853220192436
"4754",35.1,47.22355556,39.61538889,39.13333333,76.07777778,2,29.2628121581039
"4755",36,50.62627778,41.27333333,41.11111111,75.13333333,3,29.9068282598073
"4756",35.5,52.44622222,42.15872222,43.5,74.51111111,4,29.8699483659914
