"","BAM","PA_CF_1","PA_CF_ATM","PA_RH","PA_Temp","hour","Predicted_Corrected_1_pred"
"4074",34.8,46.41716667,39.28333334,35.33333333,88.33333333,"18",30.2572184562119
"4075",44.5,61.581,45.973,41.8,85.46666667,"19",37.0069385218169
"4076",36.7,63.177,46.75433334,49.03333333,81.76666667,"20",36.6799397421941
"4077",35.4,65.61666667,47.66816667,51.8,79.53333333,"21",36.871422477003
"4078",33.1,66.05133334,47.8795,54.93333333,77.26666667,"22",35.5143657492711
"4079",32.8,62.74433334,46.57333334,56.33333333,76.03333333,"23",32.9324997206632
"4080",34.9,68.53275862,48.82056322,57.82758621,75,"0",35.3520487755888
"4081",39.8,74.80735484,51.19335484,59.38709677,74,"1",38.4840743002877
"4082",36.1,69.00683333,49.00116667,61.4,73.33333333,"2",34.4413603853846
"4083",36.8,69.7775,49.29916667,63.9,72.03333333,"3",34.1586641665902
"4084",30.3,60.35,45.4915,63.73333333,71.7,"4",28.8363335940928
"4085",28.7,54.75783334,43.23216667,63.26666667,71.9,"5",26.1395735114912
"4086",35,65.8635,47.725,63.8,71.93333333,"6",31.861532921358
"4087",30.8,68.19233334,48.694,62.8,72.03333333,"7",33.1832040760601
"4088",30.4,58.60916667,44.79466667,56.63333333,74.83333333,"8",30.1955388760744
"4089",26.6,47.76566667,39.8055,42.4,81.6,"9",30.6122218175221
"4090",19,36.52333334,33.55416667,31.96666667,87.56666667,"10",26.6044316909599
"4091",22.5,32.4025,30.92333334,26.2,93.83333333,"11",25.2084525320127
"4092",21.4,33.77483333,31.85383334,24.1,97.53333333,"12",24.7004034350321
"4093",23.5,30.511,29.75516667,22.16666667,101.3333333,"13",24.0510119041686
"4094",27.2,34.36616667,32.27016667,23.86666667,99.3,"14",24.7972383490247
"4095",21.9,34.906,32.62283333,25.7,97.83333333,"15",24.6526267291598
"4096",27.5,41.5665,36.4685,29.13333333,94.13333333,"16",28.0202308349865
"4097",41.4,58.73966667,46.51616667,37.33333333,86.86666667,"17",36.427239595802
"4098",43,70.271,49.645,44.53333333,81.9,"18",41.8669639527248
"4099",46.5,80.713,54.15016667,49.06666667,79.2,"19",46.7203118662252
"4100",42.4,72.30383333,50.238,51.73333333,77.8,"20",40.1030993800504
"4101",36.9,67.54766667,48.433,54.3,76.43333333,"21",36.0917567942417
"4102",32.3,61.3055,45.997,57.06666667,75.13333333,"22",31.6365494847989
"4103",34.7,70.28666667,49.71983333,58.56666667,74.1,"23",35.8145153291929
"4104",41.5,73.587,51.2855,61.5,73.36666667,"0",37.2441076400437
"4105",37.4,81.4465,55.10533333,64.03333333,72.16666667,"1",41.6380263736939
"4106",34.7,63.927,47.04266667,64.96666667,71.83333333,"2",30.851418729453
"4107",29.9,60.72083334,45.73883333,64.86666667,70.96666667,"3",28.6326456404903
"4108",31.2,61.4375,46.047,65.46666667,70.26666667,"4",28.5933363350345
"4109",30.9,62.0225,46.2615,66.53333333,69.6,"5",28.5772345793045
"4110",31.8,62.98783334,46.64066667,66.7,69.06666667,"6",28.740862588864
"4111",34.1,72.934,50.57816667,65.83333333,69.63333333,"7",34.6861101593556
"4112",36.7,74.64983334,51.0805,57.63333333,73.83333333,"8",38.4809297181822
"4113",37.1,62.0295,46.269,44.06666667,80.03333333,"9",37.197561604387
"4114",35.5,59.30833334,45.201,35.93333333,86.53333333,"10",37.2482486717094
"4115",30.4,49.62233333,40.85366667,28.53333333,93.16666667,"11",32.9477277202366
"4116",29.5,43.03966667,37.28016667,24.13333333,97.06666667,"12",28.9481965179477
"4117",29.8,41.29833333,36.43033334,22.76666667,98.4,"13",28.0783813109549
"4118",27.2,39.85216667,35.5735,22.7,97.6,"14",27.5007832068951
"4119",24.3,34.95,32.64983334,20.53333333,99.23333333,"15",25.5483035050438
"4120",25.3,41.99533334,36.34783334,23.26666667,95.46666667,"16",29.2022376328647
"4121",36,56.08433333,43.73383334,28.3,89.96666667,"17",37.2708489764229
"4122",39.5,63.70383333,48.30583334,34.76666667,84.56666667,"18",40.562355769636
"4123",38.5,60.67416667,45.71783334,41.3,81.23333333,"19",37.5497367391585
"4124",42.2,71.5995,50.02533334,47.03333333,78.93333333,"20",41.344787781866
"4125",43.9,72.2565,51.26516667,48.43333333,77.43333333,"21",40.7468453189627
"4126",40.6,66.928,48.36316667,52.13333333,75.9,"22",35.9668203238872
"4127",35.5,70.981,49.759,55.56666667,74.53333333,"23",36.9095881757708
"4128",42.4,75.07966667,51.26316667,59.7,73.36666667,"0",38.2713234285769
"4129",41.5,74.38416667,51.00033334,62.66666667,72.66666667,"1",37.3352460488843
"4130",36.7,71.281,49.86983334,63.53333333,72.4,"2",35.2702835959577
"4131",38,72.92983334,50.44816667,62.96666667,72.33333333,"3",36.2208222081301
"4132",37.5,71.05033333,49.76033334,61.76666667,72,"4",34.8358815554271
"4133",35.7,66.32433334,47.98183333,60.9,72.36666667,"5",32.3464465255802
"4134",35.7,70.31883333,49.5175,62.5,71.06666667,"6",33.7982276478363
"4135",40.6,72.30966667,50.40116667,60.56666667,71.93333333,"7",35.5949618696865
"4136",35.6,64.98366667,47.43083334,57.33333333,73.43333333,"8",32.5828662298838
"4137",32.9,61.77683334,46.14,47.1,80.16666667,"9",36.2512077256107
"4138",37.1,56.38683334,43.942,38.6,86.56666667,"10",34.9660439865544
"4139",30.6,50.80933334,41.46366667,33.86666667,90.1,"11",32.7527108767775
"4140",30.4,51.71733334,41.7085,29.06666667,94.3,"12",33.3714715428888
"4141",27,38.96133334,35.04216667,25.03333333,97.8,"13",26.5326457601854
"4142",25.7,35.433,32.828,22.06666667,98.83333333,"14",25.53874129269
"4143",27.3,32.3865,31.04083334,22.7,97.16666667,"15",24.6089560957796
"4144",25.2,35.32116667,32.65033334,24.43333333,94.53333333,"16",26.3614367245187
"4145",33.7,42.10983334,36.36816667,30.36666667,88.13333333,"17",29.592622852509
"4146",48.4,65.20533334,48.3285,37.93333333,83.4,"18",40.741440098542
"4147",37.3,52.56983334,42.22333333,41.93333333,81.3,"19",33.2835729147276
"4148",38.5,52.8395,42.4185,45.96666667,79.63333333,"20",31.9059559451916
"4149",38.5,59.92716667,45.427,52.53333333,77.96666667,"21",33.1457220792798
"4150",41.6,69.93033333,49.34983333,58.63333333,76.06666667,"22",36.6055204670482
"4151",40.6,73.18833333,50.56533334,61.2,75.23333333,"23",38.0176154432782
"4152",37.2,69.225,49.09266667,61.16666667,74.7,"0",35.3359830647995
"4153",42.3,69.19033334,49.0675,61.63333333,73.96666667,"1",34.9088731476865
"4154",38.9,73.735,51.002,61.96666667,73.8,"2",37.5845360132025
"4155",38.8,72.80233334,50.42566667,62.43333333,72.83333333,"3",36.4355304463014
"4156",44.5,76.9915,52.056,63.8,72,"4",38.6440280389324
"4157",42.8,79.12883333,53.06933333,63.86666667,71.63333333,"5",39.7989621318692
"4158",49.9,83.68166667,55.53166667,64.26666667,71.63333333,"6",42.7140132467586
"4159",50.1,100.9771667,66.57933333,63.63333333,72.4,"7",51.8067394290047
"4160",39.2,78.448,52.83,59.63333333,74.1,"8",40.8709351822149
"4161",35,67.27883334,48.33333333,52.9,77.9,"9",36.9025730467867
"4162",32.1,61.51933334,46.03866667,42.96666667,84.23333333,"10",37.0772800519479
"4163",37.8,55.38566667,43.50733333,33.03333333,91.63333333,"11",35.0386023835682
"4164",34.5,49.387,40.66516667,26.86666667,96.66666667,"12",31.7697950624408
"4165",35.8,45.92733334,39.01416667,24.33333333,98.66666667,"13",30.171670296329
"4166",36.1,48.43533334,40.211,26.16666667,96.3,"14",31.5905794165155
"4167",26.9,51.40233334,41.29916667,27.56666667,94.63333333,"15",33.5112295827915
"4168",33.5,43.17116667,37.35916667,26.46666667,95.43333333,"16",29.0408756259985
"4169",39.6,54.202,43.0615,33.06666667,89.06666667,"17",34.9518721996829
"4170",49.1,74.77133334,53.486,41.2,83.4,"18",45.4306228186978
"4171",46.4,78.6715,54.80916667,44.06666667,81.4,"19",47.293473205991
"4172",39.5,59.79166667,45.306,46.56666667,79.56666667,"20",35.2203917828005
"4173",37.8,67.18716667,48.30233334,53.63333333,77.76666667,"21",36.6319912897994
"4174",43.7,78.607,52.77233334,60.7,76.23333333,"22",42.0020663011375
"4175",37.5,76.77583333,51.97016667,62.66666667,75.03333333,"23",40.2081452519423
"4176",48.2,85.6315,56.61466667,62.93333333,74.93333333,"0",45.7537519861781
"4177",40.5,82.94766667,55.12133333,63.16666667,74.6,"1",43.9559662412392
"4178",38,73.39533333,50.68516667,63.16666667,74.4,"2",37.7288920368816
"4179",34.3,63.04466667,46.6885,63.96666667,74,"3",31.6146227635961
"4180",34.2,62.60066667,46.5125,63.2,73.8,"4",31.2308857978646
"4181",36,64.93583334,47.41733334,63.53333333,73.13333333,"5",32.085220011303
"4182",41.6,69.877,49.32566667,63.46666667,73.66666667,"6",35.1818711572716
"4183",39.3,73.26683333,50.63883333,63.36666667,73.96666667,"7",37.4185835255592
"4184",41.5,76.26533334,51.8375,58.46666667,77.1,"8",41.0572599813019
"4185",38.8,68.8085,48.92716667,54.7,79.13333333,"9",37.8896980129922
"4186",23.3,47.43933334,39.31716667,50.1,82.06666667,"10",28.3068489459809
"4187",19.7,32.48633334,30.19033334,44.13333333,85.4,"11",22.1416913380359
"4188",13.2,25.3095,25.23183334,46.66666667,83.5,"12",19.9398425490768
"4189",16.8,25.93183334,25.3885,40.6,87.36666667,"13",20.5788919372705
"4190",15.8,19.715,19.71416667,37.6,89.66666667,"14",18.7200926033688
"4191",20,26.68283333,24.54833334,40.3,86.96666667,"15",21.0052819041134
"4192",17.1,28.60516667,27.02533334,42.26666667,86.16666667,"16",21.2378040006693
"4193",18.5,30.41716667,27.82966667,42.96666667,85.2,"17",21.9130881400235
"4194",25,40.79,35.6085,53.63333333,79.7,"18",23.6052369782034
"4195",38.3,74.04583334,53.473,57.73333333,77.7,"19",39.9916500093963
"4196",25.2,51.7325,41.68116667,60.6,76.4,"20",27.0666801647248
"4197",13.7,37.33666667,33.76716667,62.23333333,75.33333333,"21",19.1126322031149
"4198",22.2,35.61133333,32.57433333,64.73333333,74.4,"22",18.0466546402343
"4199",9.2,21.8505,21.73716667,66.46666667,73.8,"23",13.4891810335431
"4200",9.2,17.56833333,17.56833333,67.43333333,73.3,"0",11.3458242189008
"4201",9.3,13.14266667,13.14266667,67.23333333,73.26666667,"1",8.50094942179769
"4202",4.7,11.47233334,11.47233334,65.96666667,73.76666667,"2",7.41300925241502
"4203",6.9,10.67666667,10.67666667,63.66666667,74.2,"3",6.85363848137174
"4204",9.9,16.68883334,16.68883334,63.03333333,75,"4",11.3483947131149
"4205",14.1,25.25566667,25.17466667,63.73333333,74.63333333,"5",14.8445562297551
"4206",21,36.32366667,33.389,62.8,75,"6",18.5314409559315
"4207",23.9,45.35733333,38.65833333,60.93333333,75.26666667,"7",23.0812661194648
"4208",30.2,49.2075,40.94583334,57.93333333,76.63333333,"8",26.0650041793639
"4209",23.8,43.54483334,37.705,54.63333333,78.7,"9",24.4577358080026
"4210",27.7,44.7495,38.3005,52.46666667,80.36666667,"10",26.1062847237633
"4211",18.1,39.094,35.11133333,46.76666667,83.76666667,"11",24.5688809268163
"4212",17.3,31.5865,30.405,38.63333333,89.26666667,"12",22.4014056630075
"4213",22.3,30.04416667,29.353,35.03333333,91.73333333,"13",22.5224328424901
"4214",10.5,25.91633334,25.7945,29.36666667,96.93333333,"14",20.9891947211143
"4215",21.3,25.34933334,25.28716667,27.36666667,97.26666667,"15",21.3457173360477
"4216",29,31.6445,30.06583333,30.36666667,92.73333333,"16",24.1589907720762
"4217",28.2,36.9425,33.37866667,36.93333333,87.86666667,"17",25.1418328319187
"4218",32.4,41.67183333,36.53683333,43.9,83.36666667,"18",26.7422687562195
"4219",48.1,63.7585,46.92166667,47.63333333,81.5,"19",37.3464869885735
"4220",29.9,52.12066667,41.99466667,48.93333333,80.06666667,"20",30.8562404833362
"4221",30.4,49.5495,40.856,52.3,78.9,"21",28.2756017659214
"4222",27.2,47.70666667,39.95733334,56.86666667,77.63333333,"22",25.8565883823481
"4223",24.7,50.54583333,41.36366667,62.8,76.2,"23",26.3306663362916
"4224",18.5,48.6105,40.40233334,66.86666667,75.2,"0",25.1673254082618
"4225",18.1,42.341,37.0725,66.13333333,75.83333333,"1",22.024499140316
"4226",19.3,42.71733334,37.25466667,64.13333333,76.03333333,"2",22.1183234725083
"4227",23.4,48.276,40.25233334,64.23333333,75.7,"3",24.9482106898574
"4228",20.6,48.7545,40.49783334,65.53333333,74.96666667,"4",24.9576756981073
"4229",19.1,47.64816667,39.9155,67.03333333,74.36666667,"5",24.2339517809996
"4230",24.4,55.2625,43.47916667,66.1,74.36666667,"6",28.1034417464168
"4231",29.1,60.23816667,45.571,63.93333333,75.16666667,"7",30.8050814972384
"4232",22.3,49.19,40.63883334,57.66666667,78.2,"8",26.7850431489988
"4233",28.4,46.01983333,39.053,47.43333333,84.1,"9",27.8453827756561
"4234",26.5,48.89333334,40.47566667,39.33333333,89.26666667,"10",30.1974980092762
"4235",31.6,51.7585,41.76266667,31.76666667,94.23333333,"11",32.556819818345
"4236",31,41.57816667,36.54966667,25.33333333,99.83333333,"12",27.6427830519451
"4237",30.9,39.2715,35.19866667,22.56666667,101.6333333,"13",27.3191949091089
"4238",30.7,42.31283333,36.94,24.63333333,97.9,"14",28.2628433111395
"4239",25.4,40.18983333,35.79266667,23.93333333,99.96666667,"15",27.3015227500721
"4240",29.8,36.3935,33.52566667,22.06666667,101.5333333,"16",26.1282801373813
"4241",33.9,39.60433334,35.3915,28.53333333,93.76666667,"17",27.4164745006555
"4242",37.4,44.168,37.9805,36.73333333,87.4,"18",28.8401966574731
"4243",37.6,61.16516667,47.33183334,40.7,85.5,"19",37.1093760197201
"4244",39.9,51.96783334,41.90833333,44.06666667,83.56666667,"20",32.1312672900845
"4245",57,73.16716667,50.99116667,47,82.8,"21",42.8726034301923
"4246",53.3,88.32,58.22183334,50.76666667,81.13333333,"22",51.3597833604862
"4247",59.6,104.434,68.87566667,56.06666667,79.3,"23",57.0661359943096
"4248",55.9,107.0066667,70.5725,57.33333333,78.73333333,"0",57.673299399716
"4249",50.7,108.6448334,71.67516667,58.46666667,78,"1",57.890709407177
"4250",56.7,119.3466667,78.81916667,60.43333333,77.1,"2",62.4301794236145
"4251",63.5,129.8125,85.78716667,62.03333333,76.23333333,"3",69.0040284685846
"4252",62,130.1195,86.01,62.96666667,76,"4",69.1476785349648
"4253",61.5,131.0965,86.64916667,64.7,75.2,"5",69.6244395634476
"4254",69.4,163.4503334,108.232,66.03333333,74.96666667,"6",97.5478503438708
"4255",67.8,165.7153333,109.742,64.9,75.93333333,"7",99.6299616889663
"4256",52.8,109.0876667,72.01683333,59.53333333,78.63333333,"8",58.2330629159426
"4257",37.4,77.23966667,52.155,52.3,82.46666667,"9",44.1683688619612
"4258",36.5,74.613,51.45,45.63333333,86.26666667,"10",43.0681423206562
"4259",40.7,66.51966667,47.98783334,36.23333333,91.8,"11",39.7029519873003
"4260",36.7,57.81366667,44.58666667,27.6,96.76666667,"12",35.853686639565
"4261",40.3,49.26216667,40.65866667,24.23333333,96.93333333,"13",32.3114385455122
"4262",29.4,46.05933334,38.9295,22.93333333,98.83333333,"14",30.53155005118
"4263",28,40.528,35.94733334,21.6,98.9,"15",27.8541026698128
"4264",28.9,43.33633333,37.29616667,22.53333333,95.4,"16",30.0678440315529
"4265",39.4,43.86783334,37.78583334,24.8,92.5,"17",31.1732674519494
"4266",69.2,77.1725,54.32383334,32,87.53333333,"18",48.4410323540333
"4267",86.7,152.1096667,100.6778333,37.46666667,84.6,"19",95.1443625930326
"4268",122.8,170.3221667,112.8173334,39.4,83.9,"20",109.278990571992
"4269",116.6,160.2205,106.0588334,42.7,82.76666667,"21",100.966761643302
"4270",97.4,136.1381667,90.01333334,43.33333333,81.7,"22",79.672107124434
"4271",52.2,101.6928333,67.05733334,54.1,79.6,"23",56.4602338244926
"4272",40.9,87.93016667,57.92366667,59.56666667,78.33333333,"0",48.7344181701647
"4273",51.1,98.49666665,64.93316667,60.7,78.23333333,"1",53.7549443182914
"4274",53.4,117.9433334,77.8915,62.23333333,77.76666667,"2",61.9166988460442
"4275",69.2,154.1273334,102.0166667,63.7,76.9,"3",90.5950599872366
"4276",65.7,155.5165,102.9431667,64.33333333,76.43333333,"4",91.6209740216032
"4277",67.6,152.4161667,100.8723334,64.86666667,76.56666667,"5",89.0294246020619
"4278",67.5,140.4268334,92.8805,64.5,76.73333333,"6",78.2739800430097
"4279",57.2,118.9303334,78.5245,63.16666667,77.06666667,"7",62.1705790753828
"4280",50.8,94.05632759,62.01063218,56.75862069,79.89655172,"8",52.7878436458057
"4281",46.2,85.03605376,56.20802151,51.80645161,82.12903226,"9",49.2449847127509
"4282",48.1,84.4775,55.794,40.9,89.5,"10",49.9270612605985
"4283",48,84.48616667,56.553,32.23333333,95,"11",50.7590859679417
"4284",43.5,69.44983333,49.13516667,26.93333333,97.73333333,"12",41.9734093705798
"4285",41.1,57.87916667,44.53433333,23.56666667,98.13333333,"13",36.6291274150253
"4286",41.3,53.62816667,42.72733334,20.43333333,99.26666667,"14",34.9090154497505
"4287",34.9,49.05116667,40.611,18.3,101.2,"15",32.7915179704703
"4288",35.1,48.99866667,40.59433334,19.9,99.86666667,"16",32.5496060618311
"4289",40.6,57.54883334,44.4355,24.4,93.9,"17",37.8585857744404
"4290",51,70.67966667,50.06166667,32.53333333,87.9,"18",44.085455592059
"4291",59.8,100.287,66.29266667,37.1,85.26666667,"19",60.1233082099762
"4292",53.2,84.39783333,55.83716667,42.16666667,84.1,"20",51.0865768689951
"4293",38,70.663,49.68283333,55.63333333,81.4,"21",39.3446347153107
"4294",33.8,70.6575,49.64183333,59.6,79.93333333,"22",38.543506404589
"4295",29.3,63.27316667,46.75633333,61.76666667,79.03333333,"23",34.0236543152876
"4296",26.5,58.96583333,45.03466667,61.33333333,79,"0",31.8319210312122
"4297",17.2,40.41666667,35.8485,61.8,78.36666667,"1",21.9201495638903
"4298",14.3,36.19483334,33.43416667,61.86666667,77.53333333,"2",19.6707876632452
"4299",18.5,36.11183334,33.37983334,61.7,77,"3",19.3989133620284
"4300",14.2,35.70166667,33.157,61.53333333,77,"4",19.2379382240983
"4301",17.1,35.5775,33.03366667,60.26666667,76.8,"5",19.1407811590021
"4302",17.6,38.123,34.592,61.8,76,"6",19.7826363822099
"4303",18.9,44.73916667,38.39816667,61.23333333,76.3,"7",23.2444343012289
"4304",20.3,45.85966667,38.98733334,57.53333333,78.4,"8",25.0853824808407
"4305",22.3,51.0435,41.34333334,56.83333333,79.66666667,"9",28.4406824398284
"4306",23.1,45.69816667,38.79383334,53.2,81.43333333,"10",26.6152641551085
"4307",26.4,37.219,33.92833334,41,88.36666667,"11",23.9219839381167
"4308",19,33.8695,31.983,43.1,85.8,"12",22.7606440128652
"4309",18.9,33.10116667,31.4935,42.9,86.06666667,"13",22.4575665898685
"4310",17.4,27.1272537,26.94549261,44,85,"14",20.7416009351831
"4311",19.1,30.42339655,28.75209196,40.06896552,86.51724138,"15",22.2944985536187
"4312",19.3,27.88466667,27.526,37.7,88.36666667,"16",21.7714681070926
"4313",19.6,35.16333334,32.3055,40.73333333,85.66666667,"17",23.98001885341
"4314",21.8,38.0085,34.28016667,48,82.3,"18",24.0186639517566
"4315",30.1,54.15933333,42.69616667,51.56666667,81,"19",31.4385381701902
"4316",29.3,42.89133333,37.319,54.7,79.2,"20",24.2888722802533
"4317",20.1,38.42866667,34.76,57.5,77.4,"21",20.8825960495858
"4318",19.9,47.50633334,39.76433333,60.73333333,76,"22",24.6133226402765
"4319",19.9,48.903,40.51733334,62.48333334,75.16666667,"23",24.9374517401066
"4320",19.5,47.63666667,39.87716667,63.6,75,"0",24.2099069772704
"4321",18.4,44.56891667,38.19191667,63.2,75.31666667,"1",22.6934908049889
"4322",17.2,39.82975,35.58475,62.7,75.36666667,"2",20.2716318770909
"4323",17.6,38.34391667,34.70116667,62,75.55,"3",19.6619096674059
"4324",14.6,35.06066667,32.72891667,62.23333333,74.56666667,"4",17.7981768923822
"4325",15.8,34.94966667,32.65341667,62.5,73.98333334,"5",17.4417356550092
"4326",15.4,40.95846265,36.22292816,62.34712644,73.7816092,"6",19.9702538183161
"4327",25.9,48.47072043,40.29057258,62.5844086,74.29408602,"7",24.2470047577689
"4328",22.3,49.64733334,40.67458333,57.91666667,77.11666667,"8",26.5243147261976
"4329",16.7,36.47191667,33.00416667,50.11666667,80.78333334,"9",22.7372296936607
"4330",12.2,19.81141667,19.80075,41.06666667,85.51666667,"10",18.8297862786475
"4331",7,18.23908333,18.14375,35.15,90.01666667,"11",18.6852271655453
"4332",9.9,13.2775,13.2775,30.58333334,93.16666667,"12",16.1860264944496
"4333",9.5,15.83075,15.76325,30.6,94.75,"13",17.1330720079226
"4334",9.2,15.35734483,18.30925575,28.22643679,96.14597701,"14",16.9621506985909
"4335",17.7,20.52874463,19.86949463,28.5,94.3344086,"15",20.4667029940948
"4336",14.8,20.16258334,20.16075,31.9,89.55,"16",20.7293647542179
"4337",24.7,25.15983333,24.99341667,33.51666667,88.23333334,"17",22.3002859742794
"4338",23.3,31.28933333,29.79841667,37.73333334,84,"18",24.1542419031333
"4339",37.9,56.6715,43.521,41.88333334,81.96666667,"19",35.406202764176
