Date and time (Before time stamp),BAM-PM2.5,BC,PA-PM2.5 (CF=1),PA-PM2.5 (CF=ATM),PA-RH,PA-Temperature
20-10-2019 10:00,8.7,2.164410714,15.65233334,15.6355,41.43333333,90.76666667
20-10-2019 11:00,6.8,2.542766667,19.856,19.28683334,38.13333333,93.33333333
20-10-2019 12:00,11.2,2.273466667,12.22316667,12.22316667,32.5,97.36666667
20-10-2019 13:00,9,2.12225,12.20033334,12.20033334,30.43333333,99.46666667
20-10-2019 14:00,12.3,1.551316667,10.51966667,10.51966667,34.06666667,95.4
20-10-2019 15:00,1.7,1.677733333,10.06833333,10.06783333,35.26666667,95.1
20-10-2019 16:00,15.1,1.528833333,11.59,11.329,34.53333333,95.76666667
20-10-2019 17:00,10.2,1.865016667,8.920166667,8.919166667,42.23333333,88.96666667
20-10-2019 18:00,15.1,1.656833333,10.55916667,10.53133334,62.06666667,80.1
20-10-2019 19:00,6.9,3.457433333,19.52016667,19.47966667,68.16666667,78.3
20-10-2019 20:00,12.2,3.454316667,33.12366667,31.53916667,67.83333333,79
20-10-2019 21:00,12.4,2.244416667,19.80983333,19.79383334,67.63333333,78
20-10-2019 22:00,9.8,2.163633333,18.816,18.816,68.96666667,78
20-10-2019 23:00,6,1.525333333,14.32033333,14.32033333,67.8,78
21-10-2019 00:00,6.4,1.41695,14.199,14.199,65.93333333,78.23333333
21-10-2019 01:00,7.5,1.3391,16.70333333,16.70333333,65.16666667,78.43333333
21-10-2019 02:00,10.3,1.469,18.50383334,18.50383334,64.7,79
21-10-2019 03:00,9.1,1.609883333,22.40866667,22.4065,64.56666667,78.9
21-10-2019 04:00,14.1,1.55265,21.9115,21.91,64.16666667,79
21-10-2019 05:00,12.7,1.780566667,20.7915,20.7915,64.5,78.6
21-10-2019 06:00,16,3.937783333,29.56833333,26.42016667,65.86666667,78
21-10-2019 07:00,9.2,2.765133333,21.42016667,21.271,62.96666667,78.76666667
21-10-2019 08:00,11.1,3.31655,26.107,25.6235,59.13333333,81
21-10-2019 09:00,3.8,2.228233333,19.17266667,19.171,52.96666667,85
21-10-2019 10:00,8.8,1.9265,18.45683334,18.45683334,46.23333333,88.4
21-10-2019 11:00,25.4,5.483375,26.5385,26.09583333,53.7,85.4
21-10-2019 12:00,5.8,6.370216667,20.24666667,20.23566667,57.13333333,84.5
21-10-2019 13:00,12.6,6.287166667,20.54516667,19.91983333,44.1,92
21-10-2019 14:00,15.8,2.7985,14.068,14.06783333,35.33333333,96.96666667
21-10-2019 15:00,17.1,4.83615,18.42133333,18.33416667,44.4,90.33333333
21-10-2019 16:00,32.2,12.3701,29.04516667,27.60433334,49.53333333,87.26666667
21-10-2019 17:00,20.6,6.286133333,18.38633333,17.3285,59.53333333,82.26666667
21-10-2019 18:00,15.4,7.9614,20.81433334,20.78366667,66.3,80
21-10-2019 19:00,25.5,15.72553571,39.60916667,35.2135,66.43333333,80
21-10-2019 20:00,32.4,20.78945,40.86066667,33.9785,69.53333333,78.2
21-10-2019 21:00,2.6,1.558216667,7.507166667,7.507166667,72.26666667,76.3
21-10-2019 22:00,19.3,12.63256667,25.08,24.18733334,71,77
21-10-2019 23:00,17.1,13.26131667,27.71616667,27.00583334,70.66666667,77.03333333
22-10-2019 00:00,15.1,14.641625,27.689,27.32366667,69.73333333,77.7
22-10-2019 01:00,15.6,13.8925,25.86266667,25.64433334,69.66666667,77.23333333
22-10-2019 02:00,14.2,14.59428333,25.78416667,25.60183334,69.33333333,77
22-10-2019 03:00,22.6,12.22843333,29.07116667,28.07066667,69.46666667,77
22-10-2019 04:00,15,7.950833333,35.06566667,32.63083334,70.7,76.96666667
22-10-2019 05:00,21.8,18.8654,40.60466667,35.533,71.23333333,76.13333333
22-10-2019 06:00,14,8.227214286,25.39816667,25.12316667,71.93333333,75.56666667
22-10-2019 07:00,8.8,3.673616667,19.19666667,19.1285,71.56666667,75.03333333
22-10-2019 08:00,7.1,2.264933333,14.24,14.2395,70.4,75.7
22-10-2019 09:00,-1.6,1.198483333,4.1735,4.1735,62.86666667,79.66666667
22-10-2019 10:00,-1.1,1.392983333,7.7365,7.711833334,54.96666667,83.66666667
22-10-2019 11:00,9.2,2.7919,13.137,13.03483334,52.9,84.03333333
22-10-2019 12:00,5,2.549433333,11.84683333,11.84683333,54,83.43333333
22-10-2019 13:00,7,1.532416667,9.351333332,9.336833332,50.26666667,85.8
22-10-2019 14:00,-0.5,1.178833333,7.274333334,7.272166667,53.93333333,85.4
22-10-2019 15:00,17.1,8.671816667,13.283,13.283,56.46666667,82.66666667
22-10-2019 16:00,21.6,13.36341667,22.1575,21.42833333,59.96666667,81.13333333
22-10-2019 17:00,13.1,6.128216667,18.45766667,18.4275,59,81.13333333
22-10-2019 18:00,9,3.436983333,16.764,16.7625,61,80.06666667
22-10-2019 19:00,15,14.22980357,19.76716667,19.7535,67.26666667,76.63333333
22-10-2019 20:00,10.5,8.460233333,16.06333334,16.04016667,67.3,77.5
22-10-2019 21:00,8.9,6.876633333,11.065,11.05966667,70.8,75.56666667
22-10-2019 22:00,7.6,5.647566667,8.512,8.512,72.33333333,75.06666667
22-10-2019 23:00,5.7,4.29325,7.850333333,7.850333333,72.03333333,75.13333333
23-10-2019 00:00,10.1,9.039366667,14.19133333,14.16566667,70.83333333,75.73333333
23-10-2019 01:00,9.6,10.14675,12.476,12.47233334,71.13333333,75.06666667
23-10-2019 02:00,15.6,11.97636667,14.26916667,14.25216667,71.36666667,75
23-10-2019 03:00,11.1,10.05473214,12.91083334,12.91083334,71.36666667,74.93333333
23-10-2019 04:00,16.7,14.14266667,15.41316667,15.41266667,71.23333333,74.56666667
23-10-2019 05:00,16.8,13.05911667,18.221,18.01166667,71.33333333,74.13333333
23-10-2019 06:00,18.3,8.758933333,22.68066667,22.3155,70.73333333,74.2
23-10-2019 07:00,24.5,19.0098,33.05716667,31.25166667,67.66666667,75.9
23-10-2019 08:00,14.6,10.18905357,21.87383333,21.70833334,62.06666667,78.5
23-10-2019 09:00,6,6.490883333,13.095,13.095,57.4,81
23-10-2019 10:00,5.9,5.380116667,11.47916667,10.97166667,50.56666667,84.96666667
23-10-2019 11:00,8.5,6.1202,9.071833334,9.071833334,45.7,87.03333333
23-10-2019 12:00,6.3,7.378166667,9.2385,9.2385,46.13333333,87.06666667
23-10-2019 13:00,7.7,4.546783333,8.843333334,8.843333334,41.73333333,89.73333333
23-10-2019 14:00,7.3,4.8805,8.995833333,8.969166667,38.7,91.76666667
23-10-2019 15:00,12.9,5.303516667,8.3255,8.3255,37.1,92.13333333
23-10-2019 16:00,13.9,7.06975,10.40833334,10.40833334,41.3,89.33333333
23-10-2019 17:00,12.9,4.965216667,8.847333334,8.818,47.73333333,84.1
23-10-2019 18:00,11.5,4.413321429,10.69566667,10.69566667,54,81.1
23-10-2019 19:00,11,3.0259,12.2755,12.2755,58.26666667,80.76666667
23-10-2019 20:00,27.3,14.49978333,27.33333333,26.3035,59.86666667,80.1
23-10-2019 21:00,24.7,15.05623333,30.8825,29.8665,65.76666667,78.06666667
23-10-2019 22:00,20,16.1976,29.24316667,28.4145,65.4,77.26666667
23-10-2019 23:00,18.6,15.12789286,20.223,20.1955,64.56666667,76.93333333
24-10-2019 00:00,16,13.08721667,16.9995,16.99783333,63.1,76.93333333
24-10-2019 01:00,11,8.360716667,11.88082184,11.88082184,64.43333333,76.1
24-10-2019 02:00,11.4,7.98245,10.1245,10.1245,65.2,75.8
24-10-2019 03:00,8.4,6.995,11.8895,11.8895,68.16666667,74.66666667
24-10-2019 04:00,10.3,6.146266667,15.54033333,15.54033333,70.4,73.96666667
24-10-2019 05:00,9.4,6.059566667,7.819166667,7.819166667,68.56666667,73.56666667
24-10-2019 06:00,12.6,8.96405,15.51183334,15.4885,68.66666667,74
24-10-2019 07:00,12.9,9.641875,22.13616667,22.06633334,67.16666667,74.9
24-10-2019 08:00,11.6,8.08535,21.95483333,21.93483334,63.33333333,77.1
24-10-2019 09:00,8.2,7.333866667,14.365,14.365,52.76666667,82.46666667
24-10-2019 10:00,9.3,6.326066667,10.673,10.673,47.06666667,84.8
24-10-2019 11:00,10.7,6.600933333,12.09633333,12.05716667,43.46666667,86.83333333
24-10-2019 12:00,12.8,7.382166667,10.62683333,10.62683333,42.83333333,87.03333333
24-10-2019 13:00,7.5,7.15845,8.414666667,8.414666667,40.96666667,88.26666667
24-10-2019 14:00,14.6,8.623583333,8.560333334,8.560333334,39,89.36666667
24-10-2019 15:00,17.8,10.018875,24.76516667,20.9555,40.63333333,87.3
24-10-2019 16:00,24.6,11.54871667,35.5475,29.4955,42.96666667,86
24-10-2019 17:00,21.2,10.11561667,21.97683333,20.81516667,46.36666667,84.2
24-10-2019 18:00,28.5,7.6606,17.55816667,16.794,58.3,78.86666667
24-10-2019 19:00,22.3,13.33655,22.56983334,21.81416667,64.26666667,76.06666667
24-10-2019 20:00,23.3,19.35494643,29.1125,28.14,63.36666667,76.06666667
24-10-2019 21:00,21.3,18.92338333,25.152,23.68383334,63.23333333,76.13333333
24-10-2019 22:00,15.3,11.8546,14.78316667,14.77183334,62.83333333,75.86666667
24-10-2019 23:00,11.7,7.53995,12.31316667,12.31316667,65.9,74.93333333
25-10-2019 00:00,5.7,5.860583333,11.1865,11.1865,67.43333333,74.16666667
25-10-2019 01:00,8.5,5.87675,11.3345,11.3345,67.63333333,74.1
25-10-2019 02:00,8.9,4.46895,10.37083334,10.37083334,68.86666667,73.76666667
25-10-2019 03:00,9.3,5.965366667,10.4825,10.47433334,69.23333333,73.53333333
25-10-2019 04:00,7.3,4.47495,9.5885,9.5885,69.76666667,73.23333333
25-10-2019 05:00,8.2,5.708821429,9.918666667,9.918666667,69.06666667,73.33333333
25-10-2019 06:00,10.6,8.3429,14.05316667,14.05316667,66.86666667,74.03333333
25-10-2019 07:00,15.4,9.722116667,21.45716667,21.4295,64.43333333,75.06666667
25-10-2019 08:00,14.9,7.887666667,20.60183334,20.58883333,60.53333333,76.93333333
25-10-2019 09:00,7.1,7.341083333,15.40933334,15.40933334,55.96666667,79.53333333
25-10-2019 10:00,2.8,7.156516667,12.836,12.836,50.43333333,82.73333333
25-10-2019 11:00,11.7,6.539833333,13.1195,13.11733334,45.5,85.3
25-10-2019 12:00,8.2,7.851633333,14.20316667,14.1735,44.33333333,86.06666667
25-10-2019 13:00,16.2,11.30935714,15.724,15.724,45.3,85.76666667
25-10-2019 14:00,12.4,10.2836,13.22433334,13.223,47.53333333,84.33333333
25-10-2019 15:00,18.6,7.486883333,10.598,10.598,56.76666667,78.93333333
25-10-2019 16:00,11.2,12.36663333,15.462,15.4585,67.03333333,76.23333333
25-10-2019 17:00,17.1,11.64055,19.23266667,18.99066667,67.26666667,75.83333333
25-10-2019 18:00,10.7,8.753033333,11.30083333,11.30083333,66.63333333,74.03333333
25-10-2019 19:00,17.3,13.55139286,18.04866667,18.02316667,66.16666667,74.3
